Republic of Korea, Deaths (period 1x1), 	Last modified: 13 Sep 2019;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  2011          78              3573.57         3939.00         7512.57
  2011          79              3810.60         3779.00         7589.60
  2011          80              3826.60         3433.00         7259.60
  2011          81              4295.68         3410.00         7705.68
  2011          82              4486.71         3413.00         7899.71
  2011          83              4475.71         3038.00         7513.71
  2011          84              4433.70         2861.00         7294.70
  2011          85              4106.65         2594.00         6700.65
  2011          86              3953.62         2280.00         6233.62
  2011          87              3824.60         2159.00         5983.60
  2011          88              4508.71         2021.00         6529.71
  2011          89              3701.59         1687.00         5388.59
  2011          90              2907.46         1353.00         4260.46
  2011          91              2580.40         1095.00         3675.40
  2011          92              2116.33          780.00         2896.33
  2011          93              1936.31          658.00         2594.31
  2011          94              1713.27          504.00         2217.27
  2011          95              1186.19          323.00         1509.19
  2011          96               891.14          245.00         1136.14
  2011          97               663.10          137.00          800.10
  2011          98               542.08          137.00          679.08
  2011          99               353.05           88.00          441.05
  2011         100               253.66           64.97          318.63
  2011         101               165.73           42.61          208.34
  2011         102               108.66           26.57          135.23
  2011         103                67.63           15.34           82.97
  2011         104                39.19            8.82           48.01
  2011         105                22.15            5.07           27.22
  2011         106                12.23            2.76           14.99
  2011         107                 6.82            1.61            8.43
  2011         108                 3.81            0.97            4.78
  2011         109                 1.97            0.30            2.27
  2011         110+                1.27            0.00            1.27
  2012           0               626.11          779.15         1405.26
  2012           1                71.01           91.02          162.03
  2012           2                27.01           53.01           80.02
  2012           3                35.00           41.01           76.01
  2012           4                20.01           39.01           59.02
  2012           5                36.01           30.00           66.01
  2012           6                23.00           31.00           54.00
  2012           7                16.00           34.01           50.01
  2012           8                22.00           33.01           55.01
  2012           9                26.00           17.00           43.00
  2012          10                22.00           30.00           52.00
  2012          11                23.00           36.01           59.01
  2012          12                17.00           34.01           51.01
  2012          13                17.00           51.01           68.01
  2012          14                33.00           62.01           95.01
  2012          15                59.01           68.01          127.02
  2012          16                62.01          103.02          165.03
  2012          17                59.01          119.02          178.03
  2012          18                56.01          153.03          209.04
  2012          19                62.01          164.03          226.04
  2012          20                80.01          155.03          235.04
  2012          21                67.01          164.03          231.04
  2012          22                82.02          166.04          248.06
  2012          23                81.01          179.04          260.05
  2012          24                92.02          189.03          281.05
  2012          25                93.01          190.04          283.05
  2012          26               109.01          215.04          324.05
  2012          27                97.02          221.05          318.07
  2012          28               142.03          217.04          359.07
  2012          29               153.03          296.06          449.09
  2012          30               202.03          281.05          483.08
  2012          31               199.03          343.07          542.10
  2012          32               207.03          385.07          592.10
  2012          33               206.04          354.07          560.11
  2012          34               205.04          345.07          550.11
  2012          35               190.03          410.08          600.11
  2012          36               216.04          435.09          651.13
  2012          37               248.04          489.10          737.14
  2012          38               262.04          562.11          824.15
  2012          39               292.05          638.13          930.18
  2012          40               325.05          707.14         1032.19
  2012          41               368.06          780.15         1148.21
  2012          42               404.06          813.16         1217.22
  2012          43               457.08          987.19         1444.27
  2012          44               428.07         1049.20         1477.27
  2012          45               470.07         1167.23         1637.30
  2012          46               485.08         1224.24         1709.32
  2012          47               504.08         1371.27         1875.35
  2012          48               494.08         1372.27         1866.35
  2012          49               586.10         1738.34         2324.44
  2012          50               624.10         1783.35         2407.45
  2012          51               739.13         2214.44         2953.57
  2012          52               743.12         2160.42         2903.54
  2012          53               788.13         2195.44         2983.57
  2012          54               759.13         2243.44         3002.57
  2012          55               710.12         2277.45         2987.57
  2012          56               750.12         2344.46         3094.58
  2012          57               780.13         2407.47         3187.60
  2012          58               751.13         2058.40         2809.53
  2012          59               782.13         2279.45         3061.58
  2012          60               759.13         2329.46         3088.59
  2012          61               716.12         2048.41         2764.53
  2012          62               863.15         2409.47         3272.62
  2012          63               921.15         2544.50         3465.65
  2012          64              1046.17         2676.53         3722.70
  2012          65              1111.19         2779.55         3890.74
  2012          66               882.15         2205.44         3087.59
  2012          67              1177.20         2671.53         3848.73
  2012          68              1294.22         2789.54         4083.76
  2012          69              1811.30         3814.75         5626.05
  2012          70              2149.36         4421.87         6571.23
  2012          71              2073.34         3891.76         5965.10
  2012          72              2341.39         4199.83         6541.22
  2012          73              2586.43         4468.88         7055.31
  2012          74              2838.47         4534.89         7373.36
  2012          75              3063.51         4709.93         7773.44
  2012          76              3377.57         4703.92         8081.49
  2012          77              3727.63         4810.95         8538.58
  2012          78              3800.64         4373.87         8174.51
  2012          79              4021.67         4206.83         8228.50
  2012          80              4286.71         4019.80         8306.51
  2012          81              4323.72         3579.71         7903.43
  2012          82              4776.80         3558.70         8335.50
  2012          83              4778.80         3492.69         8271.49
  2012          84              4815.81         2978.58         7794.39
  2012          85              4639.78         2832.55         7472.33
  2012          86              4287.71         2401.47         6689.18
  2012          87              4166.70         2283.45         6450.15
  2012          88              3916.65         2040.40         5957.05
  2012          89              4474.75         2040.40         6515.15
  2012          90              3754.63         1586.31         5340.94
  2012          91              3071.51         1193.23         4264.74
  2012          92              2499.42          909.18         3408.60
  2012          93              1974.33          716.14         2690.47
  2012          94              1705.28          549.10         2254.38
  2012          95              1493.25          376.08         1869.33
  2012          96              1104.18          250.05         1354.23
  2012          97               781.13          198.04          979.17
  2012          98               629.11          135.02          764.13
  2012          99               464.08           85.02          549.10
  2012         100               315.89           69.14          385.03
  2012         101               206.64           43.75          250.39
  2012         102               132.65           27.50          160.15
  2012         103                85.47           16.42          101.89
  2012         104                52.31            9.06           61.37
  2012         105                29.81            4.98           34.79
  2012         106                16.58            2.73           19.31
  2012         107                 9.02            1.42           10.44
  2012         108                 4.96            0.78            5.74
  2012         109                 2.73            0.26            2.99
  2012         110+                2.08            0.00            2.08
  2013           0               607.13          698.05         1305.18
  2013           1                55.01           63.00          118.01
  2013           2                35.01           55.00           90.01
  2013           3                34.01           36.00           70.01
  2013           4                26.01           38.00           64.01
  2013           5                24.01           45.00           69.01
  2013           6                18.00           30.00           48.00
  2013           7                18.00           28.00           46.00
  2013           8                19.01           27.01           46.02
  2013           9                14.01           30.01           44.02
  2013          10                21.01           25.00           46.01
  2013          11                15.00           24.00           39.00
  2013          12                15.00           33.00           48.00
  2013          13                21.00           44.00           65.00
  2013          14                24.00           50.01           74.01
  2013          15                40.01           70.00          110.01
  2013          16                43.01          104.01          147.02
  2013          17                48.01          110.01          158.02
  2013          18                56.02          119.01          175.03
  2013          19                68.02          154.01          222.03
  2013          20                89.01          150.01          239.02
  2013          21                68.02          141.01          209.03
  2013          22                77.01          178.01          255.02
  2013          23                73.01          171.01          244.02
  2013          24                79.02          191.01          270.03
  2013          25                92.02          173.01          265.03
  2013          26                83.02          200.02          283.04
  2013          27               111.02          188.01          299.03
  2013          28               119.02          220.02          339.04
  2013          29               141.03          238.02          379.05
  2013          30               172.04          271.02          443.06
  2013          31               209.05          333.02          542.07
  2013          32               176.04          390.02          566.06
  2013          33               204.04          356.02          560.06
  2013          34               203.04          356.02          559.06
  2013          35               211.05          402.03          613.08
  2013          36               209.04          404.03          613.07
  2013          37               230.05          419.02          649.07
  2013          38               279.06          510.03          789.09
  2013          39               297.07          642.05          939.12
  2013          40               352.07          679.05         1031.12
  2013          41               351.07          762.05         1113.12
  2013          42               394.09          900.07         1294.16
  2013          43               406.09          973.06         1379.15
  2013          44               434.10         1023.07         1457.17
  2013          45               460.10         1091.07         1551.17
  2013          46               493.10         1191.08         1684.18
  2013          47               494.10         1288.09         1782.19
  2013          48               530.11         1463.10         1993.21
  2013          49               523.11         1463.10         1986.21
  2013          50               666.14         1694.12         2360.26
  2013          51               671.15         1909.13         2580.28
  2013          52               785.17         2260.15         3045.32
  2013          53               810.18         2293.16         3103.34
  2013          54               818.18         2199.15         3017.33
  2013          55               724.16         2244.15         2968.31
  2013          56               831.18         2359.17         3190.35
  2013          57               811.18         2337.16         3148.34
  2013          58               839.18         2589.18         3428.36
  2013          59               731.16         2184.15         2915.31
  2013          60               772.17         2296.15         3068.32
  2013          61               860.18         2412.17         3272.35
  2013          62               811.17         2151.14         2962.31
  2013          63               971.21         2501.17         3472.38
  2013          64               983.21         2473.17         3456.38
  2013          65              1108.24         2616.18         3724.42
  2013          66              1153.25         2849.20         4002.45
  2013          67               989.22         2293.15         3282.37
  2013          68              1242.27         2821.19         4063.46
  2013          69              1478.32         2917.19         4395.51
  2013          70              1958.42         4000.27         5958.69
  2013          71              2252.49         4366.30         6618.79
  2013          72              2289.50         4040.27         6329.77
  2013          73              2473.54         4305.30         6778.84
  2013          74              2729.59         4492.31         7221.90
  2013          75              2989.65         4708.33         7697.98
  2013          76              3212.70         4637.32         7850.02
  2013          77              3532.77         4706.32         8239.09
  2013          78              4061.88         4903.33         8965.21
  2013          79              4151.90         4327.29         8479.19
  2013          80              4232.92         4146.29         8379.21
  2013          81              4345.94         3951.27         8297.21
  2013          82              4428.96         3424.23         7853.19
  2013          83              4860.05         3410.24         8270.29
  2013          84              4860.05         3185.22         8045.27
  2013          85              4826.05         2974.21         7800.26
  2013          86              4593.00         2557.18         7150.18
  2013          87              4189.91         2201.15         6391.06
  2013          88              4003.87         2009.14         6013.01
  2013          89              3733.81         1794.12         5527.93
  2013          90              4110.89         1693.11         5804.00
  2013          91              3256.71         1283.09         4539.80
  2013          92              2612.57          934.06         3546.63
  2013          93              2157.46          803.05         2960.51
  2013          94              1629.35          544.03         2173.38
  2013          95              1497.33          392.03         1889.36
  2013          96              1151.25          296.02         1447.27
  2013          97               825.18          196.01         1021.19
  2013          98               564.12          115.01          679.13
  2013          99               425.09           91.00          516.09
  2013         100               327.47           63.86          391.33
  2013         101               216.27           40.78          257.05
  2013         102               136.26           24.64          160.90
  2013         103                84.17           14.77           98.94
  2013         104                52.18            8.41           60.59
  2013         105                30.74            4.42           35.16
  2013         106                16.86            2.31           19.17
  2013         107                 9.03            1.21           10.24
  2013         108                 4.73            0.60            5.33
  2013         109                 2.51            0.00            2.51
  2013         110+                1.99            0.00            1.99
  2014           0               590.10          715.10         1305.20
  2014           1                67.01           57.00          124.01
  2014           2                25.01           42.00           67.01
  2014           3                22.00           26.00           48.00
  2014           4                22.01           28.01           50.02
  2014           5                24.01           27.01           51.02
  2014           6                15.00           22.00           37.00
  2014           7                20.00           23.00           43.00
  2014           8                18.00           22.00           40.00
  2014           9                14.00           19.00           33.00
  2014          10                15.00           21.00           36.00
  2014          11                13.01           18.01           31.02
  2014          12                20.00           23.00           43.00
  2014          13                24.00           33.00           57.00
  2014          14                25.00           47.00           72.00
  2014          15                34.01           73.01          107.02
  2014          16                80.02          106.01          186.03
  2014          17                52.01          120.02          172.03
  2014          18                66.01          120.02          186.03
  2014          19                66.02          153.03          219.05
  2014          20                64.01          137.02          201.03
  2014          21                83.02          159.02          242.04
  2014          22                67.01          169.02          236.03
  2014          23                64.01          143.02          207.03
  2014          24                76.02          169.03          245.05
  2014          25                85.01          171.03          256.04
  2014          26                83.01          189.03          272.04
  2014          27                83.02          170.02          253.04
  2014          28               114.02          191.02          305.04
  2014          29               126.02          237.04          363.06
  2014          30               132.02          272.04          404.06
  2014          31               154.03          330.05          484.08
  2014          32               181.03          325.04          506.07
  2014          33               221.04          329.05          550.09
  2014          34               223.04          357.05          580.09
  2014          35               201.03          380.05          581.08
  2014          36               234.04          386.05          620.09
  2014          37               231.04          416.06          647.10
  2014          38               235.04          474.07          709.11
  2014          39               285.05          574.08          859.13
  2014          40               326.05          649.09          975.14
  2014          41               337.06          672.10         1009.16
  2014          42               322.05          813.12         1135.17
  2014          43               409.07          872.12         1281.19
  2014          44               442.07         1012.14         1454.21
  2014          45               440.08         1078.15         1518.23
  2014          46               488.09         1135.16         1623.25
  2014          47               484.09         1209.17         1693.26
  2014          48               495.08         1355.19         1850.27
  2014          49               590.11         1483.21         2073.32
  2014          50               532.09         1525.21         2057.30
  2014          51               638.11         1904.27         2542.38
  2014          52               669.12         2051.30         2720.42
  2014          53               870.15         2220.32         3090.47
  2014          54               824.14         2395.34         3219.48
  2014          55               776.14         2314.33         3090.47
  2014          56               809.14         2356.33         3165.47
  2014          57               829.15         2300.33         3129.48
  2014          58               828.15         2473.35         3301.50
  2014          59               897.15         2585.37         3482.52
  2014          60               851.15         2229.32         3080.47
  2014          61               835.14         2346.33         3181.47
  2014          62               888.15         2412.35         3300.50
  2014          63               792.14         2170.30         2962.44
  2014          64               912.16         2453.35         3365.51
  2014          65              1020.18         2685.38         3705.56
  2014          66              1141.20         2830.40         3971.60
  2014          67              1297.23         2966.43         4263.66
  2014          68              1016.18         2363.34         3379.52
  2014          69              1333.23         2870.41         4203.64
  2014          70              1521.26         3100.44         4621.70
  2014          71              2095.37         4047.58         6142.95
  2014          72              2355.41         4590.65         6946.06
  2014          73              2296.40         4064.57         6360.97
  2014          74              2722.48         4471.64         7194.12
  2014          75              2955.52         4748.68         7704.20
  2014          76              3082.54         4683.67         7766.21
  2014          77              3522.62         4727.67         8250.29
  2014          78              3844.67         4768.68         8613.35
  2014          79              4133.73         4937.70         9071.43
  2014          80              4462.78         4511.64         8974.42
  2014          81              4487.79         4091.58         8579.37
  2014          82              4652.81         3939.56         8592.37
  2014          83              4640.81         3405.48         8046.29
  2014          84              5053.89         3335.48         8389.37
  2014          85              5026.88         3155.45         8182.33
  2014          86              4703.83         2765.39         7469.22
  2014          87              4546.79         2432.34         6979.13
  2014          88              4090.71         1972.28         6062.99
  2014          89              3766.65         1784.25         5550.90
  2014          90              3511.61         1468.21         4979.82
  2014          91              3714.65         1476.21         5190.86
  2014          92              3108.54         1049.15         4157.69
  2014          93              2367.42          773.11         3140.53
  2014          94              1880.33          598.09         2478.42
  2014          95              1357.23          451.07         1808.30
  2014          96              1132.20          322.04         1454.24
  2014          97               970.17          239.03         1209.20
  2014          98               698.13          142.02          840.15
  2014          99               442.08           74.01          516.09
  2014         100               382.81           72.02          454.83
  2014         101               252.17           46.31          298.48
  2014         102               152.69           29.05          181.74
  2014         103                87.41           17.25          104.66
  2014         104                48.61           10.17           58.78
  2014         105                26.96            5.71           32.67
  2014         106                14.15            2.96           17.11
  2014         107                 6.88            1.52            8.40
  2014         108                 3.26            0.78            4.04
  2014         109                 1.51            0.23            1.74
  2014         110+                0.71            0.00            0.71
  2015           0               535.09          655.09         1190.18
  2015           1                49.00           55.01          104.01
  2015           2                29.00           59.01           88.01
  2015           3                26.00           29.00           55.00
  2015           4                15.00           25.00           40.00
  2015           5                18.01           25.00           43.01
  2015           6                18.00           29.00           47.00
  2015           7                19.01           26.00           45.01
  2015           8                17.00           22.00           39.00
  2015           9                 9.00           24.00           33.00
  2015          10                12.00           19.00           31.00
  2015          11                13.00           21.01           34.01
  2015          12                12.01           26.00           38.01
  2015          13                21.00           35.00           56.00
  2015          14                23.00           38.01           61.01
  2015          15                29.00           54.01           83.01
  2015          16                44.01           73.01          117.02
  2015          17                40.01           92.02          132.03
  2015          18                51.01          115.02          166.03
  2015          19                73.01          114.01          187.02
  2015          20                75.01          139.02          214.03
  2015          21                59.01          130.01          189.02
  2015          22                60.01          167.03          227.04
  2015          23                83.02          181.02          264.04
  2015          24                90.02          171.02          261.04
  2015          25                87.01          187.02          274.03
  2015          26                92.02          173.02          265.04
  2015          27               113.02          186.03          299.05
  2015          28               102.02          203.03          305.05
  2015          29                99.02          237.04          336.06
  2015          30               117.01          217.03          334.04
  2015          31               180.03          226.04          406.07
  2015          32               198.03          288.04          486.07
  2015          33               205.03          337.04          542.07
  2015          34               203.03          344.05          547.08
  2015          35               194.04          364.05          558.09
  2015          36               238.04          351.05          589.09
  2015          37               226.04          371.05          597.09
  2015          38               235.04          410.06          645.10
  2015          39               228.03          486.07          714.10
  2015          40               295.05          562.08          857.13
  2015          41               328.05          671.09          999.14
  2015          42               378.06          717.10         1095.16
  2015          43               386.06          873.13         1259.19
  2015          44               419.07          908.13         1327.20
  2015          45               424.07          973.13         1397.20
  2015          46               508.08         1193.17         1701.25
  2015          47               484.07         1194.17         1678.24
  2015          48               523.08         1257.18         1780.26
  2015          49               544.08         1524.21         2068.29
  2015          50               592.10         1568.22         2160.32
  2015          51               521.08         1507.21         2028.29
  2015          52               636.10         2000.28         2636.38
  2015          53               686.11         1968.27         2654.38
  2015          54               793.12         2338.33         3131.45
  2015          55               810.13         2368.33         3178.46
  2015          56               830.13         2302.32         3132.45
  2015          57               805.13         2379.33         3184.46
  2015          58               848.13         2459.34         3307.47
  2015          59               841.13         2502.35         3343.48
  2015          60               939.15         2606.36         3545.51
  2015          61               823.13         2354.33         3177.46
  2015          62               906.14         2408.34         3314.48
  2015          63               938.15         2544.35         3482.50
  2015          64               851.13         2327.33         3178.46
  2015          65              1020.16         2657.37         3677.53
  2015          66              1066.17         2758.39         3824.56
  2015          67              1205.19         2961.41         4166.60
  2015          68              1399.22         3129.44         4528.66
  2015          69              1107.17         2598.36         3705.53
  2015          70              1483.24         2938.41         4421.65
  2015          71              1738.28         3193.45         4931.73
  2015          72              2218.35         4397.61         6615.96
  2015          73              2704.43         4801.67         7506.10
  2015          74              2595.41         4332.61         6928.02
  2015          75              2989.48         4611.64         7601.12
  2015          76              3247.52         4922.69         8170.21
  2015          77              3528.56         4964.69         8493.25
  2015          78              3973.64         5116.71         9090.35
  2015          79              4273.69         5043.70         9317.39
  2015          80              4534.72         4977.69         9512.41
  2015          81              4673.74         4537.63         9211.37
  2015          82              4860.77         4267.59         9128.36
  2015          83              5137.82         3826.53         8964.35
  2015          84              4913.78         3306.46         8220.24
  2015          85              5258.84         3288.46         8547.30
  2015          86              5363.86         3030.42         8394.28
  2015          87              5063.81         2732.38         7796.19
  2015          88              4776.76         2319.32         7096.08
  2015          89              4132.66         1831.26         5963.92
  2015          90              3809.61         1652.23         5461.84
  2015          91              3349.53         1461.20         4810.73
  2015          92              3735.59         1342.19         5077.78
  2015          93              2856.45          976.14         3832.59
  2015          94              2125.34          676.10         2801.44
  2015          95              1676.27          497.07         2173.34
  2015          96              1234.20          355.05         1589.25
  2015          97               989.16          244.03         1233.19
  2015          98               773.12          184.02          957.14
  2015          99               567.09          106.02          673.11
  2015         100               386.29           76.37          462.66
  2015         101               253.74           48.62          302.36
  2015         102               162.35           30.24          192.59
  2015         103                96.00           18.34          114.34
  2015         104                53.97           10.53           64.50
  2015         105                29.63            6.00           35.63
  2015         106                16.32            3.25           19.57
  2015         107                 8.54            1.63           10.17
  2015         108                 4.16            0.81            4.97
  2015         109                 1.98            0.24            2.22
  2015         110+                1.18            0.00            1.18
  2016           0               512.14          642.04         1154.18
  2016           1                41.01           68.00          109.01
  2016           2                29.01           43.00           72.01
  2016           3                16.01           25.00           41.01
  2016           4                33.01           23.00           56.01
  2016           5                12.01           36.00           48.01
  2016           6                22.00           24.00           46.00
  2016           7                22.01           19.00           41.01
  2016           8                11.00           24.00           35.00
  2016           9                15.00           20.00           35.00
  2016          10                14.00           17.00           31.00
  2016          11                24.01           29.00           53.01
  2016          12                10.00           22.00           32.00
  2016          13                 8.00           19.00           27.00
  2016          14                21.00           29.00           50.00
  2016          15                37.01           49.01           86.02
  2016          16                37.01           81.01          118.02
  2016          17                44.01           83.00          127.01
  2016          18                53.01          128.01          181.02
  2016          19                62.01          144.01          206.02
  2016          20                77.02          131.01          208.03
  2016          21                68.01           93.00          161.01
  2016          22                86.02          156.01          242.03
  2016          23                65.02          191.01          256.03
  2016          24                83.02          181.01          264.03
  2016          25                98.02          168.01          266.03
  2016          26                92.03          194.01          286.04
  2016          27                82.02          193.01          275.03
  2016          28                84.02          180.01          264.03
  2016          29                94.02          189.01          283.03
  2016          30               115.03          204.01          319.04
  2016          31               135.04          235.01          370.05
  2016          32               141.03          269.02          410.05
  2016          33               182.04          276.01          458.05
  2016          34               218.06          347.02          565.08
  2016          35               208.06          359.03          567.09
  2016          36               216.06          343.02          559.08
  2016          37               233.06          377.02          610.08
  2016          38               239.06          383.02          622.08
  2016          39               224.06          482.03          706.09
  2016          40               269.07          526.03          795.10
  2016          41               316.09          625.03          941.12
  2016          42               325.09          736.04         1061.13
  2016          43               379.10          749.05         1128.15
  2016          44               388.10          879.06         1267.16
  2016          45               430.12          981.06         1411.18
  2016          46               425.11         1058.07         1483.18
  2016          47               533.13         1237.07         1770.20
  2016          48               497.13         1219.07         1716.20
  2016          49               520.13         1292.08         1812.21
  2016          50               557.15         1584.09         2141.24
  2016          51               601.15         1545.09         2146.24
  2016          52               590.15         1659.10         2249.25
  2016          53               697.18         1961.12         2658.30
  2016          54               754.20         1979.12         2733.32
  2016          55               864.23         2437.15         3301.38
  2016          56               903.23         2385.14         3288.37
  2016          57               897.23         2464.15         3361.38
  2016          58               881.23         2438.14         3319.37
  2016          59               891.23         2528.15         3419.38
  2016          60               955.24         2661.16         3616.40
  2016          61              1034.27         2760.17         3794.44
  2016          62               911.23         2401.14         3312.37
  2016          63               953.24         2479.15         3432.39
  2016          64               986.25         2691.16         3677.41
  2016          65               913.24         2263.14         3176.38
  2016          66              1062.28         2766.17         3828.45
  2016          67              1230.32         2913.17         4143.49
  2016          68              1336.35         3161.19         4497.54
  2016          69              1446.37         3242.20         4688.57
  2016          70              1240.32         2718.16         3958.48
  2016          71              1600.41         3101.18         4701.59
  2016          72              1774.46         3372.19         5146.65
  2016          73              2393.62         4577.27         6970.89
  2016          74              2909.75         5008.30         7918.05
  2016          75              2882.74         4483.26         7366.00
  2016          76              3180.82         4899.29         8080.11
  2016          77              3664.94         5091.30         8756.24
  2016          78              3794.97         5109.30         8904.27
  2016          79              4119.06         5147.30         9266.36
  2016          80              4701.21         5227.31         9928.52
  2016          81              4972.28         5094.30        10066.58
  2016          82              5093.31         4612.27         9705.58
  2016          83              5107.32         4201.25         9308.57
  2016          84              5315.37         3910.23         9225.60
  2016          85              5220.35         3262.20         8482.55
  2016          86              5553.43         3049.18         8602.61
  2016          87              5406.40         2892.17         8298.57
  2016          88              5097.31         2461.15         7558.46
  2016          89              4675.20         2099.12         6774.32
  2016          90              4145.07         1703.10         5848.17
  2016          91              3606.93         1440.09         5047.02
  2016          92              3130.81         1258.07         4388.88
  2016          93              3302.85         1156.06         4458.91
  2016          94              2490.64          789.05         3279.69
  2016          95              1774.45          550.03         2324.48
  2016          96              1408.36          416.03         1824.39
  2016          97               997.26          287.02         1284.28
  2016          98               728.19          175.01          903.20
  2016          99               573.14          128.01          701.15
  2016         100               425.36           84.07          509.43
  2016         101               266.05           51.31          317.36
  2016         102               174.27           31.85          206.12
  2016         103               111.53           19.31          130.84
  2016         104                66.15           11.43           77.58
  2016         105                37.41            6.40           43.81
  2016         106                20.71            3.56           24.27
  2016         107                11.52            1.89           13.41
  2016         108                 6.10            0.92            7.02
  2016         109                 3.01            0.26            3.27
  2016         110+                2.16            0.00            2.16
