Japan, Deaths (period 1x1), 	Last modified: 01 Apr 2019;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  1968          55              3019.53         4375.09         7394.62
  1968          56              3273.66         5055.71         8329.37
  1968          57              3577.82         5506.13         9083.95
  1968          58              3978.01         6497.06        10475.07
  1968          59              3988.03         6244.83        10232.86
  1968          60              4143.10         6824.37        10967.47
  1968          61              4298.18         7207.73        11505.91
  1968          62              4244.15         7057.59        11301.74
  1968          63              4812.44         7893.36        12705.80
  1968          64              5220.65         8369.81        13590.46
  1968          65              5782.93         9311.69        15094.62
  1968          66              6128.11         9878.22        16006.33
  1968          67              6463.28        10072.40        16535.68
  1968          68              6721.41         9990.32        16711.73
  1968          69              6983.55        10346.65        17330.20
  1968          70              7573.84        10864.13        18437.97
  1968          71              7584.84        10589.88        18174.72
  1968          72              8384.25        11013.28        19397.53
  1968          73              8533.32        10928.20        19461.52
  1968          74              8627.37        10745.02        19372.39
  1968          75              9145.64        10477.78        19623.42
  1968          76              9130.63         9868.21        18998.84
  1968          77              9040.58         9507.87        18548.45
  1968          78             10251.20         9790.13        20041.33
  1968          79             10352.24         9478.84        19831.08
  1968          80              9654.90         8398.83        18053.73
  1968          81              9435.78         7526.02        16961.80
  1968          82              8478.30         6477.05        14955.35
  1968          83              8323.22         5813.42        14136.64
  1968          84              8118.12         5199.85        13317.97
  1968          85              7346.72         4446.15        11792.87
  1968          86              6568.33         3779.52        10347.85
  1968          87              5932.01         3176.97         9108.98
  1968          88              4899.48         2370.21         7269.69
  1968          89              4064.07         1993.86         6057.93
  1968          90              3328.68         1489.39         4818.07
  1968          91              2624.33         1109.03         3733.36
  1968          92              2039.03          798.75         2837.78
  1968          93              1433.72          539.50         1973.22
  1968          94               972.49          358.33         1330.82
  1968          95               640.33          233.22          873.55
  1968          96               430.22          161.15          591.37
  1968          97               233.11           80.07          313.18
  1968          98               157.08           40.03          197.11
  1968          99               105.05           35.03          140.08
  1968         100                51.03           17.02           68.05
  1968         101                27.02            6.00           33.02
  1968         102                12.00            4.00           16.00
  1968         103                13.00            1.00           14.00
  1968         104                 4.00            0.00            4.00
  1968         105                 2.00            0.00            2.00
  1968         106                 0.00            0.00            0.00
  1968         107                 0.00            0.00            0.00
  1968         108                 0.00            0.00            0.00
  1968         109                 0.00            0.00            0.00
  1968         110+                0.00            0.00            0.00
  1969           0             11332.67        15556.38        26889.05
  1969           1              1365.33         1745.39         3110.72
  1969           2               759.18          987.79         1746.97
  1969           3               509.12          772.62         1281.74
  1969           4               489.12          749.59         1238.71
  1969           5               377.09          671.53         1048.62
  1969           6               339.08          585.47          924.55
  1969           7               283.07          482.38          765.45
  1969           8               219.05          413.32          632.37
  1969           9               197.05          364.29          561.34
  1969          10               187.04          329.26          516.30
  1969          11               160.04          285.22          445.26
  1969          12               193.04          319.25          512.29
  1969          13               251.06          343.28          594.34
  1969          14               242.06          388.31          630.37
  1969          15               264.06          473.38          737.44
  1969          16               327.08          863.69         1190.77
  1969          17               393.09         1111.89         1504.98
  1969          18               460.11         1200.96         1661.07
  1969          19               630.14         1400.12         2030.26
  1969          20               738.17         1503.19         2241.36
  1969          21               743.17         1623.29         2366.46
  1969          22               749.18         1375.10         2124.28
  1969          23               550.13         1014.81         1564.94
  1969          24               645.15         1180.94         1826.09
  1969          25               753.18         1359.08         2112.26
  1969          26               792.19         1370.09         2162.28
  1969          27               807.19         1358.08         2165.27
  1969          28               859.21         1334.07         2193.28
  1969          29               731.17         1256.00         1987.17
  1969          30               790.18         1184.94         1975.12
  1969          31               835.20         1403.12         2238.32
  1969          32               949.23         1475.18         2424.41
  1969          33               982.23         1646.31         2628.54
  1969          34              1009.24         1618.29         2627.53
  1969          35              1023.24         1761.40         2784.64
  1969          36              1121.26         2000.60         3121.86
  1969          37              1185.28         2067.64         3252.92
  1969          38              1292.30         2197.75         3490.05
  1969          39              1264.30         2329.85         3594.15
  1969          40              1336.31         2331.86         3668.17
  1969          41              1326.31         2438.94         3765.25
  1969          42              1488.35         2464.97         3953.32
  1969          43              1669.40         2605.07         4274.47
  1969          44              1642.39         2584.06         4226.45
  1969          45              1815.43         2494.98         4310.41
  1969          46              1755.42         2371.88         4127.30
  1969          47              2009.47         2345.86         4355.33
  1969          48              2111.50         2562.04         4673.54
  1969          49              2194.52         2773.21         4967.73
  1969          50              2124.50         2701.15         4825.65
  1969          51              2373.55         2992.38         5365.93
  1969          52              2472.59         3381.69         5854.28
  1969          53              2660.62         3781.01         6441.63
  1969          54              2867.68         4009.19         6876.87
  1969          55              3075.73         4518.60         7594.33
  1969          56              3246.77         5000.98         8247.75
  1969          57              3503.83         5298.22         8802.05
  1969          58              3950.93         5929.72         9880.65
  1969          59              3911.92         6422.11        10334.03
  1969          60              4201.99         6701.33        10903.32
  1969          61              4499.06         7282.79        11781.85
  1969          62              4440.04         7669.10        12109.14
  1969          63              4570.08         7629.07        12199.15
  1969          64              5102.20         8362.66        13464.86
  1969          65              5311.25         8890.07        14201.32
  1969          66              6278.47        10113.05        16391.52
  1969          67              6710.58        10639.47        17350.05
  1969          68              6948.64        10704.52        17653.16
  1969          69              7177.69        10718.53        17896.22
  1969          70              7456.76        10869.65        18326.41
  1969          71              8270.94        11410.08        19681.02
  1969          72              8073.90        11062.81        19136.71
  1969          73              8873.09        11386.06        20259.15
  1969          74              9001.12        11159.88        20161.00
  1969          75              9236.18        11112.85        20349.03
  1969          76              9446.22        10440.30        19886.52
  1969          77              9311.19        10030.98        19342.17
  1969          78              9126.15         9058.21        18184.36
  1969          79              9970.35         9578.62        19548.97
  1969          80             10171.39         9172.30        19343.69
  1969          81              9386.21         7953.33        17339.54
  1969          82              9069.13         6921.51        15990.64
  1969          83              7891.86         5657.51        13549.37
  1969          84              7819.84         5133.08        12952.92
  1969          85              7351.73         4433.53        11785.26
  1969          86              6584.55         3841.06        10425.61
  1969          87              5851.38         3093.46         8944.84
  1969          88              5145.21         2535.02         7680.23
  1969          89              4118.97         1897.51         6016.48
  1969          90              3434.81         1493.18         4927.99
  1969          91              2696.63         1104.88         3801.51
  1969          92              2039.48          809.65         2849.13
  1969          93              1517.36          564.44         2081.80
  1969          94              1034.24          370.29         1404.53
  1969          95               724.17          228.18          952.35
  1969          96               474.11          155.12          629.23
  1969          97               265.07          101.08          366.15
  1969          98               139.04           48.04          187.08
  1969          99                96.02           20.01          116.03
  1969         100                57.02           18.02           75.04
  1969         101                37.00            9.00           46.00
  1969         102                23.00            5.00           28.00
  1969         103                 6.00            6.00           12.00
  1969         104                 4.00            3.00            7.00
  1969         105                 0.00            0.00            0.00
  1969         106                 0.00            0.00            0.00
  1969         107                 0.00            0.00            0.00
  1969         108                 0.00            0.00            0.00
  1969         109                 0.00            0.00            0.00
  1969         110+                0.00            0.00            0.00
  1970           0             10667.66        14759.79        25427.45
  1970           1              1355.34         1761.52         3116.86
  1970           2               796.19         1089.94         1886.13
  1970           3               563.14          786.68         1349.82
  1970           4               415.10          703.61         1118.71
  1970           5               416.10          641.56         1057.66
  1970           6               321.08          592.51          913.59
  1970           7               274.07          442.38          716.45
  1970           8               216.05          382.33          598.38
  1970           9               198.05          327.29          525.34
  1970          10               200.05          275.23          475.28
  1970          11               182.04          309.26          491.30
  1970          12               182.04          357.31          539.35
  1970          13               193.04          344.30          537.34
  1970          14               216.06          367.32          583.38
  1970          15               252.06          490.42          742.48
  1970          16               314.08          853.74         1167.82
  1970          17               394.10         1148.99         1543.09
  1970          18               461.12         1158.00         1619.12
  1970          19               542.13         1316.14         1858.27
  1970          20               724.18         1436.25         2160.43
  1970          21               779.20         1577.36         2356.56
  1970          22               788.19         1623.41         2411.60
  1970          23               759.19         1283.11         2042.30
  1970          24               517.13          898.78         1415.91
  1970          25               661.17         1123.98         1785.15
  1970          26               759.19         1278.11         2037.30
  1970          27               775.19         1370.19         2145.38
  1970          28               838.21         1370.19         2208.40
  1970          29               835.21         1366.18         2201.39
  1970          30               759.19         1371.19         2130.38
  1970          31               701.18         1155.00         1856.18
  1970          32               886.22         1409.22         2295.44
  1970          33               976.24         1516.31         2492.55
  1970          34               971.25         1724.50         2695.75
  1970          35              1021.26         1810.57         2831.83
  1970          36              1104.27         1863.61         2967.88
  1970          37              1184.30         2145.86         3330.16
  1970          38              1183.29         2153.87         3337.16
  1970          39              1280.32         2384.07         3664.39
  1970          40              1316.33         2336.03         3652.36
  1970          41              1492.37         2528.19         4020.56
  1970          42              1431.36         2508.18         3939.54
  1970          43              1617.41         2658.30         4275.71
  1970          44              1766.44         2816.44         4582.88
  1970          45              1768.44         2735.37         4503.81
  1970          46              1759.44         2683.33         4442.77
  1970          47              1962.49         2472.14         4434.63
  1970          48              2114.53         2630.28         4744.81
  1970          49              2284.57         2751.39         5035.96
  1970          50              2409.60         3031.63         5441.23
  1970          51              2199.55         3046.64         5246.19
  1970          52              2425.60         3261.82         5687.42
  1970          53              2637.66         3646.16         6283.82
  1970          54              2897.72         4041.50         6939.22
  1970          55              3106.78         4391.80         7498.58
  1970          56              3308.83         4888.24         8197.07
  1970          57              3497.87         5375.66         8873.53
  1970          58              3908.97         5786.01         9694.98
  1970          59              3933.98         6293.45        10227.43
  1970          60              4246.06         6672.78        10918.84
  1970          61              4823.20         7321.34        12144.54
  1970          62              4976.24         7810.77        12787.01
  1970          63              4928.23         8155.06        13083.29
  1970          64              4911.22         8153.06        13064.28
  1970          65              5557.38         8959.76        14517.14
  1970          66              5885.47         9796.48        15681.95
  1970          67              6689.67        10558.14        17247.81
  1970          68              7443.86        11332.82        18776.68
  1970          69              7535.88        11532.99        19068.87
  1970          70              7857.96        11566.02        19423.98
  1970          71              8290.07        11470.93        19761.00
  1970          72              9029.25        11912.32        20941.57
  1970          73              8990.24        11527.98        20518.22
  1970          74              9697.42        11850.27        21547.69
  1970          75              9833.45        11752.18        21585.63
  1970          76              9918.47        10870.41        20788.88
  1970          77              9983.49        10732.30        20715.79
  1970          78             10028.49         9801.49        19829.98
  1970          79              9679.41         8974.77        18654.18
  1970          80             10334.57         9059.85        19394.42
  1970          81             10328.58         8675.52        19004.10
  1970          82              9640.41         7350.37        16990.78
  1970          83              8941.22         6301.46        15242.68
  1970          84              7823.95         5065.39        12889.34
  1970          85              7521.88         4592.98        12114.86
  1970          86              7106.77         4065.52        11172.29
  1970          87              6202.55         3221.79         9424.34
  1970          88              5129.27         2636.28         7765.55
  1970          89              4453.10         2099.82         6552.92
  1970          90              3623.90         1546.34         5170.24
  1970          91              2901.72         1174.02         4075.74
  1970          92              2258.56          779.68         3038.24
  1970          93              1746.44          586.50         2332.94
  1970          94              1134.28          455.39         1589.67
  1970          95               798.20          266.23         1064.43
  1970          96               530.13          167.15          697.28
  1970          97               326.08          101.09          427.17
  1970          98               203.05           55.05          258.10
  1970          99               104.02           37.03          141.05
  1970         100                73.02           20.02           93.04
  1970         101                45.02            9.01           54.03
  1970         102                22.00            5.00           27.00
  1970         103                11.00            2.00           13.00
  1970         104                 7.00            1.00            8.00
  1970         105                 4.00            0.00            4.00
  1970         106                 1.00            1.00            2.00
  1970         107                 0.00            0.00            0.00
  1970         108                 0.00            0.00            0.00
  1970         109                 0.00            0.00            0.00
  1970         110+                1.00            0.00            1.00
  1971           0             10515.05        14302.39        24817.44
  1971           1              1399.27         1634.19         3033.46
  1971           2               768.15         1031.75         1799.90
  1971           3               546.11          808.58         1354.69
  1971           4               409.08          643.47         1052.55
  1971           5               347.07          538.39          885.46
  1971           6               327.06          562.41          889.47
  1971           7               268.05          450.32          718.37
  1971           8               240.05          361.26          601.31
  1971           9               183.04          309.22          492.26
  1971          10               204.04          275.20          479.24
  1971          11               143.03          256.19          399.22
  1971          12               177.04          288.21          465.25
  1971          13               184.04          289.21          473.25
  1971          14               199.04          328.24          527.28
  1971          15               241.05          465.34          706.39
  1971          16               266.06          977.71         1243.77
  1971          17               344.07         1143.83         1487.90
  1971          18               356.07         1155.84         1511.91
  1971          19               496.10         1163.84         1659.94
  1971          20               612.12         1250.91         1863.03
  1971          21               672.14         1291.94         1964.08
  1971          22               774.15         1507.10         2281.25
  1971          23               827.16         1498.08         2325.24
  1971          24               675.14         1335.97         2011.11
  1971          25               544.11          924.68         1468.79
  1971          26               601.12         1065.77         1666.89
  1971          27               773.15         1226.89         2000.04
  1971          28               737.15         1282.93         2020.08
  1971          29               762.15         1270.92         2033.07
  1971          30               816.16         1283.94         2100.10
  1971          31               769.15         1264.92         2034.07
  1971          32               734.14         1244.90         1979.04
  1971          33               871.17         1465.06         2336.23
  1971          34               951.19         1578.14         2529.33
  1971          35               947.19         1778.29         2725.48
  1971          36              1008.20         1797.31         2805.51
  1971          37              1075.21         1952.42         3027.63
  1971          38              1218.24         2142.56         3360.80
  1971          39              1182.23         2302.67         3484.90
  1971          40              1297.25         2497.81         3795.06
  1971          41              1303.25         2388.74         3691.99
  1971          42              1412.27         2583.88         3996.15
  1971          43              1524.30         2671.94         4196.24
  1971          44              1664.32         2775.02         4439.34
  1971          45              1749.34         2810.04         4559.38
  1971          46              1771.34         2828.06         4599.40
  1971          47              1836.36         2697.96         4534.32
  1971          48              1920.38         2582.88         4503.26
  1971          49              2083.41         2606.89         4690.30
  1971          50              2239.44         2891.10         5130.54
  1971          51              2364.46         3088.24         5452.70
  1971          52              2341.45         3039.21         5380.66
  1971          53              2539.50         3350.44         5889.94
  1971          54              2764.54         3670.66         6435.20
  1971          55              2853.55         4119.99         6973.54
  1971          56              3123.61         4458.24         7581.85
  1971          57              3324.65         5107.71         8432.36
  1971          58              3471.68         5353.89         8825.57
  1971          59              3814.75         6029.39         9844.14
  1971          60              4045.80         6338.60        10384.40
  1971          61              4437.87         6905.02        11342.89
  1971          62              4620.90         7389.37        12010.27
  1971          63              4985.98         7757.64        12743.62
  1971          64              5134.00         8066.86        13200.86
  1971          65              5024.98         8121.90        13146.88
  1971          66              5597.10         8788.39        14385.49
  1971          67              6175.21         9572.95        15748.16
  1971          68              6977.37        10477.61        17454.98
  1971          69              7318.44        11024.01        18342.45
  1971          70              7646.50        11105.07        18751.57
  1971          71              7664.50        11020.01        18684.51
  1971          72              8155.60        11109.07        19264.67
  1971          73              9143.79        11343.24        20487.03
  1971          74              8945.75        11092.06        20037.81
  1971          75              9373.83        11094.06        20467.89
  1971          76              9643.89        10825.86        20469.75
  1971          77              9676.90        10233.43        19910.33
  1971          78              9649.89         9802.12        19452.01
  1971          79              9559.87         9082.60        18642.47
  1971          80              9228.80         8324.05        17552.85
  1971          81             10018.96         8331.05        18350.01
  1971          82              9571.88         7692.59        17264.47
  1971          83              8852.73         6478.71        15331.44
  1971          84              8118.59         5499.00        13617.59
  1971          85              7131.40         4438.22        11569.62
  1971          86              6465.27         3839.79        10305.06
  1971          87              5891.16         3308.41         9199.57
  1971          88              5087.00         2630.91         7717.91
  1971          89              4307.84         2029.48         6337.32
  1971          90              3539.70         1558.13         5097.83
  1971          91              2806.55         1113.80         3920.35
  1971          92              2242.44          894.65         3137.09
  1971          93              1594.31          557.41         2151.72
  1971          94              1202.23          385.28         1587.51
  1971          95               822.16          283.21         1105.37
  1971          96               534.11          190.14          724.25
  1971          97               347.07           97.07          444.14
  1971          98               209.04           69.05          278.09
  1971          99               136.03           26.02          162.05
  1971         100                51.01           25.02           76.03
  1971         101                36.00            6.00           42.00
  1971         102                20.00            6.00           26.00
  1971         103                10.00            3.00           13.00
  1971         104                 5.00            1.00            6.00
  1971         105                 1.00            1.00            2.00
  1971         106                 5.00            0.00            5.00
  1971         107                 1.00            0.00            1.00
  1971         108                 0.00            0.00            0.00
  1971         109                 0.00            0.00            0.00
  1971         110+                0.00            0.00            0.00
  1972           0              9935.56        13849.40        23784.96
  1972           1              1384.35         1610.09         2994.44
  1972           2               750.19         1090.74         1840.93
  1972           3               573.15          875.59         1448.74
  1972           4               464.12          748.51         1212.63
  1972           5               349.09          613.42          962.51
  1972           6               296.08          496.34          792.42
  1972           7               273.07          468.32          741.39
  1972           8               218.05          382.26          600.31
  1972           9               195.05          309.21          504.26
  1972          10               165.04          256.17          421.21
  1972          11               150.04          279.19          429.23
  1972          12               174.04          268.19          442.23
  1972          13               178.04          316.21          494.25
  1972          14               180.05          350.23          530.28
  1972          15               192.05          404.27          596.32
  1972          16               262.06          868.59         1130.65
  1972          17               324.08         1021.70         1345.78
  1972          18               373.10          989.67         1362.77
  1972          19               460.12         1103.75         1563.87
  1972          20               522.13         1199.82         1721.95
  1972          21               615.16         1284.87         1900.03
  1972          22               685.17         1363.93         2049.10
  1972          23               801.20         1469.99         2271.19
  1972          24               809.21         1462.99         2272.20
  1972          25               762.20         1312.89         2075.09
  1972          26               527.13          968.66         1495.79
  1972          27               610.16         1073.73         1683.89
  1972          28               732.19         1299.88         2032.07
  1972          29               741.19         1259.85         2001.04
  1972          30               833.21         1342.91         2176.12
  1972          31               828.21         1332.90         2161.11
  1972          32               788.20         1259.85         2048.05
  1972          33               732.19         1247.85         1980.04
  1972          34               858.22         1457.99         2316.21
  1972          35               926.23         1690.15         2616.38
  1972          36              1001.26         1794.22         2795.48
  1972          37              1024.26         1808.23         2832.49
  1972          38              1076.28         1944.32         3020.60
  1972          39              1295.33         2235.52         3530.85
  1972          40              1291.33         2378.62         3669.95
  1972          41              1339.34         2591.76         3931.10
  1972          42              1378.35         2625.78         4004.13
  1972          43              1425.36         2919.98         4345.34
  1972          44              1525.39         2780.89         4306.28
  1972          45              1704.44         2963.01         4667.45
  1972          46              1845.48         3006.04         4851.52
  1972          47              1981.51         3037.06         5018.57
  1972          48              2032.53         2902.97         4935.50
  1972          49              2072.53         2721.85         4794.38
  1972          50              2279.58         2863.94         5143.52
  1972          51              2282.59         3032.06         5314.65
  1972          52              2484.64         3205.17         5689.81
  1972          53              2349.61         3228.19         5577.80
  1972          54              2568.66         3596.45         6165.11
  1972          55              2731.70         3915.65         6647.35
  1972          56              2969.76         4434.01         7403.77
  1972          57              3343.86         4726.20         8070.06
  1972          58              3526.90         5294.59         8821.49
  1972          59              3787.98         5692.86         9480.84
  1972          60              3903.01         6069.12         9972.13
  1972          61              4311.10         6638.50        10949.60
  1972          62              4584.18         7127.84        11712.02
  1972          63              4951.28         7840.32        12791.60
  1972          64              5314.36         8036.45        13350.81
  1972          65              5423.39         8581.83        14005.22
  1972          66              5230.34         8269.61        13499.95
  1972          67              5852.50         9165.22        15017.72
  1972          68              6360.64         9858.69        16219.33
  1972          69              7163.85        10462.09        17625.94
  1972          70              7841.01        11109.54        18950.55
  1972          71              8053.07        11503.80        19556.87
  1972          72              8380.16        11329.69        19709.85
  1972          73              8461.18        11158.58        19619.76
  1972          74              9250.38        11394.73        20645.11
  1972          75              9116.35        10758.30        19874.65
  1972          76              9945.56        11061.50        21007.06
  1972          77              9792.52        10686.25        20478.77
  1972          78              9866.54         9976.77        19843.31
  1972          79              9911.55         9497.45        19409.00
  1972          80              9590.46         8653.87        18244.33
  1972          81              8982.32         7661.20        16643.52
  1972          82              9125.35         7618.17        16743.52
  1972          83              9347.40         7082.80        16430.20
  1972          84              8259.13         5896.00        14155.13
  1972          85              7523.94         4911.33        12435.27
  1972          86              6365.64         3846.61        10212.25
  1972          87              5837.50         3235.20         9072.70
  1972          88              5342.38         2762.88         8105.26
  1972          89              4435.14         2105.43         6540.57
  1972          90              3707.95         1604.08         5312.03
  1972          91              3014.77         1211.82         4226.59
  1972          92              2294.59          876.59         3171.18
  1972          93              1722.45          656.44         2378.89
  1972          94              1248.32          403.27         1651.59
  1972          95               906.24          297.20         1203.44
  1972          96               621.16          178.12          799.28
  1972          97               367.09          116.08          483.17
  1972          98               238.06           73.05          311.11
  1972          99               151.04           33.02          184.06
  1972         100                66.02           26.02           92.04
  1972         101                37.00           10.00           47.00
  1972         102                20.00            7.00           27.00
  1972         103                 4.00            4.00            8.00
  1972         104                 7.00            2.00            9.00
  1972         105                 2.00            2.00            4.00
  1972         106                 0.00            2.00            2.00
  1972         107                 0.00            0.00            0.00
  1972         108                 0.00            1.00            1.00
  1972         109                 0.00            0.00            0.00
  1972         110+                0.00            0.00            0.00
  1973           0              9987.18        13708.93        23696.11
  1973           1              1407.30         1787.43         3194.73
  1973           2               784.17         1069.85         1854.02
  1973           3               573.13          898.72         1471.85
  1973           4               412.09          737.59         1149.68
  1973           5               382.08          616.49          998.57
  1973           6               334.07          524.41          858.48
  1973           7               248.05          414.33          662.38
  1973           8               209.04          405.32          614.36
  1973           9               193.04          299.24          492.28
  1973          10               175.04          252.20          427.24
  1973          11               162.04          273.22          435.26
  1973          12               136.03          271.21          407.24
  1973          13               196.04          289.23          485.27
  1973          14               191.04          308.25          499.29
  1973          15               218.05          430.34          648.39
  1973          16               256.06          781.63         1037.69
  1973          17               306.07         1061.85         1367.92
  1973          18               352.08          926.73         1278.81
  1973          19               413.09          982.79         1395.88
  1973          20               480.10         1120.89         1600.99
  1973          21               551.12         1163.93         1715.05
  1973          22               617.13         1240.99         1858.12
  1973          23               743.16         1314.05         2057.21
  1973          24               822.18         1410.12         2232.30
  1973          25               769.17         1395.12         2164.29
  1973          26               685.15         1212.97         1898.12
  1973          27               502.11          842.67         1344.78
  1973          28               608.13         1054.85         1662.98
  1973          29               781.17         1184.94         1966.11
  1973          30               747.16         1190.95         1938.11
  1973          31               826.18         1347.07         2173.25
  1973          32               849.19         1312.04         2161.23
  1973          33               763.17         1326.06         2089.23
  1973          34               771.17         1294.03         2065.20
  1973          35               896.19         1568.26         2464.45
  1973          36               959.21         1622.30         2581.51
  1973          37              1072.23         1948.56         3020.79
  1973          38              1039.22         1992.59         3031.81
  1973          39              1139.25         2213.77         3353.02
  1973          40              1278.27         2446.95         3725.22
  1973          41              1312.29         2588.06         3900.35
  1973          42              1454.32         2718.17         4172.49
  1973          43              1456.31         2736.19         4192.50
  1973          44              1635.35         2888.31         4523.66
  1973          45              1732.38         3051.43         4783.81
  1973          46              1820.39         3069.45         4889.84
  1973          47              1957.43         3194.55         5151.98
  1973          48              2012.43         3112.49         5124.92
  1973          49              2096.46         3095.46         5191.92
  1973          50              2285.49         3068.44         5353.93
  1973          51              2405.53         3081.46         5486.99
  1973          52              2560.56         3287.63         5848.19
  1973          53              2709.59         3414.72         6124.31
  1973          54              2412.52         3411.72         5824.24
  1973          55              2694.59         3716.96         6411.55
  1973          56              3008.66         4264.41         7273.07
  1973          57              3218.70         4764.80         7983.50
  1973          58              3493.76         5041.02         8534.78
  1973          59              3651.80         5646.51         9298.31
  1973          60              3955.86         5867.68         9823.54
  1973          61              4346.94         6601.27        10948.21
  1973          62              4563.99         6986.57        11550.56
  1973          63              5001.09         7623.08        12624.17
  1973          64              5320.16         8326.64        13646.80
  1973          65              5646.23         8624.88        14271.11
  1973          66              5731.25         9252.38        14983.63
  1973          67              5728.25         8825.04        14553.29
  1973          68              6250.36         9708.75        15959.11
  1973          69              6981.52        10282.20        17263.72
  1973          70              7837.71        11419.11        19256.82
  1973          71              8433.84        11743.37        20177.21
  1973          72              8681.89        11812.43        20494.32
  1973          73              9068.98        11676.32        20745.30
  1973          74              9548.08        11513.19        21061.27
  1973          75             10065.19        12025.60        22090.79
  1973          76              9908.16        11482.16        21390.32
  1973          77             10706.34        11217.95        21924.29
  1973          78             10696.33        10938.72        21635.05
  1973          79             10468.29        10220.15        20688.44
  1973          80             10591.31         9531.60        20122.91
  1973          81             10278.24         8697.94        18976.18
  1973          82              9582.09         7510.99        17093.08
  1973          83              9946.17         7482.97        17429.14
  1973          84              9556.08         6765.39        16321.47
  1973          85              8319.81         5388.30        13708.11
  1973          86              7512.64         4610.68        12123.32
  1973          87              6188.35         3417.73         9606.08
  1973          88              5651.23         2911.32         8562.55
  1973          89              5064.11         2320.85         7384.96
  1973          90              4099.89         1847.48         5947.37
  1973          91              3382.73         1390.11         4772.84
  1973          92              2660.58         1007.81         3668.39
  1973          93              1884.41          710.57         2594.98
  1973          94              1497.32          498.40         1995.72
  1973          95               969.21          353.28         1322.49
  1973          96               753.16          250.20         1003.36
  1973          97               453.10          133.11          586.21
  1973          98               325.08           93.07          418.15
  1973          99               186.04           48.03          234.07
  1973         100               110.03           39.03          149.06
  1973         101                57.02           14.01           71.03
  1973         102                31.00           13.01           44.01
  1973         103                10.00            9.00           19.00
  1973         104                 8.00            2.00           10.00
  1973         105                 9.00            2.00           11.00
  1973         106                 0.00            0.00            0.00
  1973         107                 2.00            1.00            3.00
  1973         108                 0.00            0.00            0.00
  1973         109                 0.00            0.00            0.00
  1973         110+                0.00            0.00            0.00
  1974           0              9235.86        12664.05        21899.91
  1974           1              1329.26         1623.29         2952.55
  1974           2               763.15         1047.83         1810.98
  1974           3               569.12          774.62         1343.74
  1974           4               436.09          654.52         1090.61
  1974           5               327.06          593.47          920.53
  1974           6               304.06          475.38          779.44
  1974           7               229.05          380.31          609.36
  1974           8               178.04          292.23          470.27
  1974           9               170.03          283.23          453.26
  1974          10               150.03          237.19          387.22
  1974          11               159.03          232.18          391.21
  1974          12               156.03          232.18          388.21
  1974          13               151.04          273.21          424.25
