Chile, Deaths (period 1x1), 	Last modified: 26 Sep 2017;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  2003          51               255.00          428.00          683.00
  2003          52               275.00          433.00          708.00
  2003          53               276.00          511.00          787.00
  2003          54               293.00          481.00          774.00
  2003          55               311.00          543.00          854.00
  2003          56               332.00          585.00          917.00
  2003          57               349.00          604.00          953.00
  2003          58               361.00          649.00         1010.00
  2003          59               421.00          657.00         1078.00
  2003          60               444.00          709.00         1153.00
  2003          61               454.00          755.00         1209.00
  2003          62               475.00          768.00         1243.00
  2003          63               506.00          766.00         1272.00
  2003          64               515.00          785.00         1300.00
  2003          65               538.00          788.00         1326.00
  2003          66               549.00          836.00         1385.00
  2003          67               573.00          944.00         1517.00
  2003          68               612.00          936.00         1548.00
  2003          69               617.00          906.00         1523.00
  2003          70               694.00         1049.00         1743.00
  2003          71               724.00         1087.00         1811.00
  2003          72               910.00         1165.00         2075.00
  2003          73               946.00         1226.00         2172.00
  2003          74               983.00         1289.00         2272.00
  2003          75               996.00         1303.00         2299.00
  2003          76               988.00         1220.00         2208.00
  2003          77               929.00         1133.00         2062.00
  2003          78              1022.00         1158.00         2180.00
  2003          79              1056.00         1070.00         2126.00
  2003          80              1104.00         1146.00         2250.00
  2003          81              1074.00         1036.00         2110.00
  2003          82              1151.00         1031.00         2182.00
  2003          83              1203.00          953.00         2156.00
  2003          84              1095.00          883.00         1978.00
  2003          85              1077.00          853.00         1930.00
  2003          86              1098.00          837.00         1935.00
  2003          87              1092.00          731.00         1823.00
  2003          88              1042.00          642.00         1684.00
  2003          89              1060.00          650.00         1710.00
  2003          90               964.00          501.00         1465.00
  2003          91               857.00          418.00         1275.00
  2003          92               703.00          329.00         1032.00
  2003          93               610.00          276.00          886.00
  2003          94               493.00          232.00          725.00
  2003          95               383.00          166.00          549.00
  2003          96               330.00          119.00          449.00
  2003          97               233.00           64.00          297.00
  2003          98               185.00           51.00          236.00
  2003          99               143.00           46.00          189.00
  2003         100                77.00           31.00          108.00
  2003         101                71.00           16.00           87.00
  2003         102                42.00           10.00           52.00
  2003         103                22.00            3.00           25.00
  2003         104                 9.00            3.00           12.00
  2003         105                10.49            1.92           12.41
  2003         106                 6.52            1.07            7.59
  2003         107                 3.82            0.00            3.82
  2003         108                 1.91            0.00            1.91
  2003         109                 0.97            0.00            0.97
  2003         110+                0.29            0.00            0.29
  2004           0               873.00         1161.00         2034.00
  2004           1                80.00          107.00          187.00
  2004           2                35.00           45.00           80.00
  2004           3                35.00           31.00           66.00
  2004           4                29.00           26.00           55.00
  2004           5                18.00           28.00           46.00
  2004           6                14.00           29.00           43.00
  2004           7                23.00           24.00           47.00
  2004           8                15.00           39.00           54.00
  2004           9                18.00           27.00           45.00
  2004          10                24.00           30.00           54.00
  2004          11                27.00           33.00           60.00
  2004          12                20.00           29.00           49.00
  2004          13                28.00           44.00           72.00
  2004          14                33.00           49.00           82.00
  2004          15                41.00           66.00          107.00
  2004          16                40.00           62.00          102.00
  2004          17                39.00          111.00          150.00
  2004          18                36.00          139.00          175.00
  2004          19                41.00          146.00          187.00
  2004          20                42.00          138.00          180.00
  2004          21                50.00          150.00          200.00
  2004          22                49.00          169.00          218.00
  2004          23                36.00          142.00          178.00
  2004          24                55.00          152.00          207.00
  2004          25                53.00          150.00          203.00
  2004          26                53.00          160.00          213.00
  2004          27                51.00          146.00          197.00
  2004          28                68.00          142.00          210.00
  2004          29                46.00          156.00          202.00
  2004          30                52.00          181.00          233.00
  2004          31                58.00          195.00          253.00
  2004          32                54.00          193.00          247.00
  2004          33                68.00          218.00          286.00
  2004          34                70.00          202.00          272.00
  2004          35                81.00          193.00          274.00
  2004          36               100.00          234.00          334.00
  2004          37               104.00          230.00          334.00
  2004          38                83.00          239.00          322.00
  2004          39               132.00          274.00          406.00
  2004          40               130.00          290.00          420.00
  2004          41               169.00          339.00          508.00
  2004          42               129.00          306.00          435.00
  2004          43               142.00          313.00          455.00
  2004          44               163.00          326.00          489.00
  2004          45               178.00          348.00          526.00
  2004          46               185.00          370.00          555.00
  2004          47               238.00          355.00          593.00
  2004          48               198.00          401.00          599.00
  2004          49               214.00          391.00          605.00
  2004          50               244.00          435.00          679.00
  2004          51               237.00          477.00          714.00
  2004          52               247.00          429.00          676.00
  2004          53               271.00          458.00          729.00
  2004          54               284.00          527.00          811.00
  2004          55               312.00          556.00          868.00
  2004          56               333.00          556.00          889.00
  2004          57               327.00          612.00          939.00
  2004          58               364.00          606.00          970.00
  2004          59               367.00          631.00          998.00
  2004          60               465.00          701.00         1166.00
  2004          61               473.00          678.00         1151.00
  2004          62               454.00          733.00         1187.00
  2004          63               470.00          793.00         1263.00
  2004          64               504.00          847.00         1351.00
  2004          65               556.00          829.00         1385.00
  2004          66               562.00          856.00         1418.00
  2004          67               612.00          867.00         1479.00
  2004          68               619.00          913.00         1532.00
  2004          69               674.00          951.00         1625.00
  2004          70               659.00         1027.00         1686.00
  2004          71               773.00         1101.00         1874.00
  2004          72               823.00         1173.00         1996.00
  2004          73               907.00         1319.00         2226.00
  2004          74              1021.00         1297.00         2318.00
  2004          75              1060.00         1221.00         2281.00
  2004          76              1111.00         1345.00         2456.00
  2004          77              1066.00         1169.00         2235.00
  2004          78               980.00         1176.00         2156.00
  2004          79              1136.00         1244.00         2380.00
  2004          80              1141.00         1152.00         2293.00
  2004          81              1140.00         1086.00         2226.00
  2004          82              1116.00         1068.00         2184.00
  2004          83              1230.00         1013.00         2243.00
  2004          84              1155.00          906.00         2061.00
  2004          85              1145.00          831.00         1976.00
  2004          86              1188.00          866.00         2054.00
  2004          87              1153.00          803.00         1956.00
  2004          88              1188.00          717.00         1905.00
  2004          89              1073.00          644.00         1717.00
  2004          90              1028.00          574.00         1602.00
  2004          91               930.00          455.00         1385.00
  2004          92               763.00          387.00         1150.00
  2004          93               687.00          328.00         1015.00
  2004          94               581.00          258.00          839.00
  2004          95               456.00          184.00          640.00
  2004          96               310.00          121.00          431.00
  2004          97               250.00          110.00          360.00
  2004          98               220.00           80.00          300.00
  2004          99               136.00           39.00          175.00
  2004         100                98.00           32.00          130.00
  2004         101                65.00           16.00           81.00
  2004         102                40.00           10.00           50.00
  2004         103                33.00            6.00           39.00
  2004         104                15.00            1.00           16.00
  2004         105                 8.16            3.37           11.53
  2004         106                 4.32            1.69            6.01
  2004         107                 2.51            0.94            3.45
  2004         108                 1.37            0.00            1.37
  2004         109                 0.64            0.00            0.64
  2004         110+                0.00            0.00            0.00
  2005           0               840.00         1071.00         1911.00
  2005           1                71.00           89.00          160.00
  2005           2                37.00           42.00           79.00
  2005           3                21.00           33.00           54.00
  2005           4                20.00           26.00           46.00
  2005           5                19.00           23.00           42.00
  2005           6                17.00           34.00           51.00
  2005           7                27.00           16.00           43.00
  2005           8                10.00           30.00           40.00
  2005           9                19.00           30.00           49.00
  2005          10                19.00           24.00           43.00
  2005          11                19.00           27.00           46.00
  2005          12                25.00           24.00           49.00
  2005          13                29.00           42.00           71.00
  2005          14                24.00           45.00           69.00
  2005          15                33.00           61.00           94.00
  2005          16                48.00           90.00          138.00
  2005          17                39.00          115.00          154.00
  2005          18                42.00          132.00          174.00
  2005          19                39.00          148.00          187.00
  2005          20                35.00          144.00          179.00
  2005          21                30.00          147.00          177.00
  2005          22                38.00          146.00          184.00
  2005          23                39.00          167.00          206.00
  2005          24                41.00          154.00          195.00
  2005          25                49.00          158.00          207.00
  2005          26                38.00          152.00          190.00
  2005          27                46.00          141.00          187.00
  2005          28                40.00          164.00          204.00
  2005          29                49.00          146.00          195.00
  2005          30                56.00          176.00          232.00
  2005          31                49.00          177.00          226.00
  2005          32                75.00          229.00          304.00
  2005          33                70.00          176.00          246.00
  2005          34                77.00          217.00          294.00
  2005          35                64.00          205.00          269.00
  2005          36                83.00          213.00          296.00
  2005          37               108.00          224.00          332.00
  2005          38                98.00          256.00          354.00
  2005          39               118.00          253.00          371.00
  2005          40               133.00          301.00          434.00
  2005          41               141.00          271.00          412.00
  2005          42               151.00          300.00          451.00
  2005          43               134.00          348.00          482.00
  2005          44               173.00          292.00          465.00
  2005          45               190.00          318.00          508.00
  2005          46               166.00          375.00          541.00
  2005          47               212.00          384.00          596.00
  2005          48               221.00          403.00          624.00
  2005          49               209.00          368.00          577.00
  2005          50               254.00          390.00          644.00
  2005          51               243.00          423.00          666.00
  2005          52               274.00          442.00          716.00
  2005          53               275.00          450.00          725.00
  2005          54               270.00          465.00          735.00
  2005          55               279.00          521.00          800.00
  2005          56               345.00          556.00          901.00
  2005          57               325.00          585.00          910.00
  2005          58               372.00          648.00         1020.00
  2005          59               384.00          646.00         1030.00
  2005          60               418.00          694.00         1112.00
  2005          61               417.00          729.00         1146.00
  2005          62               485.00          751.00         1236.00
  2005          63               481.00          764.00         1245.00
  2005          64               562.00          826.00         1388.00
  2005          65               541.00          865.00         1406.00
  2005          66               561.00          893.00         1454.00
  2005          67               599.00          893.00         1492.00
  2005          68               675.00          907.00         1582.00
  2005          69               589.00          970.00         1559.00
  2005          70               657.00         1042.00         1699.00
  2005          71               734.00         1034.00         1768.00
  2005          72               815.00         1120.00         1935.00
  2005          73               808.00         1164.00         1972.00
  2005          74              1043.00         1264.00         2307.00
  2005          75              1081.00         1431.00         2512.00
  2005          76              1107.00         1266.00         2373.00
  2005          77              1164.00         1368.00         2532.00
  2005          78              1108.00         1287.00         2395.00
  2005          79              1118.00         1117.00         2235.00
  2005          80              1200.00         1163.00         2363.00
  2005          81              1145.00         1092.00         2237.00
  2005          82              1165.00         1093.00         2258.00
  2005          83              1217.00         1015.00         2232.00
  2005          84              1184.00         1007.00         2191.00
  2005          85              1184.00          880.00         2064.00
  2005          86              1136.00          771.00         1907.00
  2005          87              1198.00          742.00         1940.00
  2005          88              1149.00          744.00         1893.00
  2005          89              1077.00          616.00         1693.00
  2005          90               998.00          564.00         1562.00
  2005          91               952.00          479.00         1431.00
  2005          92               820.00          398.00         1218.00
  2005          93               689.00          309.00          998.00
  2005          94               585.00          261.00          846.00
  2005          95               465.00          196.00          661.00
  2005          96               348.00          134.00          482.00
  2005          97               269.00          107.00          376.00
  2005          98               203.00           58.00          261.00
  2005          99               151.00           43.00          194.00
  2005         100               115.00           35.00          150.00
  2005         101                49.00           18.00           67.00
  2005         102                52.00           11.00           63.00
  2005         103                26.00            7.00           33.00
  2005         104                15.00            4.00           19.00
  2005         105                12.29            2.35           14.64
  2005         106                 6.64            1.29            7.93
  2005         107                 3.53            0.36            3.89
  2005         108                 2.07            0.00            2.07
  2005         109                 1.15            0.00            1.15
  2005         110+                0.33            0.00            0.33
  2006           0               819.98         1018.98         1838.96
  2006           1                64.00           83.00          147.00
  2006           2                29.00           55.00           84.00
  2006           3                23.00           36.00           59.00
  2006           4                26.00           31.00           57.00
  2006           5                20.00           29.00           49.00
  2006           6                20.00           27.00           47.00
  2006           7                16.00           26.00           42.00
  2006           8                14.00           18.00           32.00
  2006           9                18.00           31.00           49.00
  2006          10                28.00           25.00           53.00
  2006          11                29.00           30.00           59.00
  2006          12                19.00           31.00           50.00
  2006          13                19.99           30.00           49.99
  2006          14                32.00           59.00           91.00
  2006          15                33.00           71.00          104.00
  2006          16                35.00           87.00          122.00
  2006          17                26.99          103.00          129.99
  2006          18                45.00          121.00          166.00
  2006          19                49.99          130.00          179.99
  2006          20                30.00          119.99          149.99
  2006          21                35.00          166.00          201.00
  2006          22                48.00          140.00          188.00
  2006          23                48.00          138.00          186.00
  2006          24                41.00          173.00          214.00
  2006          25                38.00          143.00          181.00
  2006          26                50.00          168.99          218.99
  2006          27                44.99          157.00          201.99
  2006          28                33.99          147.99          181.98
  2006          29                64.00          159.99          223.99
  2006          30                49.00          176.00          225.00
  2006          31                59.00          195.00          254.00
  2006          32                64.00          171.99          235.99
  2006          33                74.00          193.99          267.99
  2006          34               100.00          204.00          304.00
  2006          35                85.00          179.99          264.99
  2006          36                75.00          206.00          281.00
  2006          37                90.00          213.99          303.99
  2006          38                98.00          249.00          347.00
  2006          39               100.00          261.00          361.00
  2006          40               105.00          287.00          392.00
  2006          41               124.00          279.99          403.99
  2006          42               161.00          305.00          466.00
  2006          43               179.99          346.99          526.98
  2006          44               170.00          346.99          516.99
  2006          45               187.99          345.99          533.98
  2006          46               198.99          324.00          522.99
  2006          47               232.99          359.00          591.99
  2006          48               191.00          361.99          552.99
  2006          49               276.99          402.99          679.98
  2006          50               228.99          409.99          638.98
  2006          51               240.99          406.99          647.98
  2006          52               273.99          497.99          771.98
  2006          53               313.99          467.99          781.98
  2006          54               265.99          500.99          766.98
  2006          55               291.00          451.99          742.99
  2006          56               348.99          577.98          926.97
  2006          57               358.99          566.99          925.98
  2006          58               378.99          622.99         1001.98
  2006          59               373.99          670.99         1044.98
  2006          60               460.99          633.98         1094.97
  2006          61               454.99          757.99         1212.98
  2006          62               445.99          755.99         1201.98
  2006          63               497.99          811.98         1309.97
  2006          64               520.99          801.98         1322.97
  2006          65               563.98          837.98         1401.96
  2006          66               627.98          888.98         1516.96
  2006          67               597.99          907.98         1505.97
  2006          68               633.99          889.98         1523.97
  2006          69               678.98          969.98         1648.96
  2006          70               663.98         1011.98         1675.96
  2006          71               719.98         1068.98         1788.96
  2006          72               799.98          979.97         1779.95
  2006          73               811.98         1074.98         1886.96
  2006          74               867.98         1230.97         2098.95
  2006          75              1065.98         1292.97         2358.95
  2006          76              1064.98         1302.98         2367.96
  2006          77              1148.97         1283.98         2432.95
  2006          78              1196.97         1326.97         2523.94
  2006          79              1085.98         1178.97         2264.95
  2006          80              1100.97         1170.98         2271.95
  2006          81              1172.97         1121.97         2294.94
  2006          82              1164.97         1075.97         2240.94
  2006          83              1211.97         1011.98         2223.95
  2006          84              1150.97          970.98         2121.95
  2006          85              1203.97          950.98         2154.95
  2006          86              1153.97          806.99         1960.96
  2006          87              1043.98          738.99         1782.97
  2006          88              1045.98          710.98         1756.96
  2006          89              1002.98          633.99         1636.97
  2006          90               992.98          504.99         1497.97
  2006          91               878.98          496.99         1375.97
  2006          92               843.98          401.99         1245.97
  2006          93               780.98          335.00         1115.98
  2006          94               604.98          257.99          862.97
  2006          95               488.98          215.99          704.97
  2006          96               417.99          143.00          560.99
  2006          97               293.99           81.00          374.99
  2006          98               205.99           76.00          281.99
  2006          99               156.99           51.00          207.99
  2006         100               116.00           30.00          146.00
  2006         101                70.00           22.00           92.00
  2006         102                46.00            6.00           52.00
  2006         103                43.00           10.00           53.00
  2006         104                19.00            2.00           21.00
  2006         105                12.98            3.52           16.50
  2006         106                 7.85            2.02            9.87
  2006         107                 4.14            1.13            5.27
  2006         108                 2.15            0.32            2.47
  2006         109                 1.23            0.00            1.23
  2006         110+                0.66            0.00            0.66
  2007           0               857.98         1150.98         2008.96
  2007           1                64.00           72.00          136.00
  2007           2                29.00           38.00           67.00
  2007           3                32.00           32.00           64.00
  2007           4                18.00           24.00           42.00
  2007           5                14.00           28.00           42.00
  2007           6                14.00           18.00           32.00
  2007           7                18.99           26.00           44.99
  2007           8                16.99           26.00           42.99
  2007           9                22.00           26.00           48.00
  2007          10                11.00           31.00           42.00
  2007          11                18.00           29.00           47.00
  2007          12                26.00           29.00           55.00
  2007          13                21.00           33.00           54.00
  2007          14                32.00           32.00           64.00
  2007          15                39.00           78.00          117.00
  2007          16                37.00           84.00          121.00
  2007          17                60.00          111.00          171.00
  2007          18                48.00          112.00          160.00
  2007          19                42.00          128.00          170.00
  2007          20                52.00          133.99          185.99
  2007          21                45.00          138.99          183.99
  2007          22                39.00          136.00          175.00
  2007          23                52.00          174.99          226.99
  2007          24                42.00          157.00          199.00
  2007          25                49.00          180.00          229.00
  2007          26                32.00          166.99          198.99
  2007          27                54.00          158.99          212.99
  2007          28                58.00          169.00          227.00
  2007          29                38.00          174.00          212.00
  2007          30                50.00          150.00          200.00
  2007          31                59.00          169.99          228.99
  2007          32                73.00          172.99          245.99
  2007          33                83.00          203.99          286.99
  2007          34                57.00          215.00          272.00
  2007          35                75.00          221.00          296.00
  2007          36                90.00          239.99          329.99
  2007          37                87.99          215.99          303.98
  2007          38                98.00          223.00          321.00
  2007          39               120.99          252.99          373.98
  2007          40               108.99          237.00          345.99
  2007          41               135.00          322.00          457.00
  2007          42               141.99          303.00          444.99
  2007          43               168.99          361.99          530.98
  2007          44               183.00          339.99          522.99
  2007          45               194.00          377.00          571.00
  2007          46               209.99          405.00          614.99
  2007          47               226.99          412.99          639.98
  2007          48               258.99          406.99          665.98
  2007          49               249.00          448.99          697.99
  2007          50               243.99          452.99          696.98
  2007          51               271.99          477.99          749.98
  2007          52               275.99          457.99          733.98
  2007          53               300.99          493.99          794.98
  2007          54               332.99          521.99          854.98
  2007          55               327.99          532.99          860.98
  2007          56               355.99          519.99          875.98
  2007          57               412.99          603.98         1016.97
  2007          58               405.99          693.99         1099.98
  2007          59               410.99          707.99         1118.98
  2007          60               423.99          761.98         1185.97
  2007          61               485.99          757.98         1243.97
  2007          62               497.99          835.98         1333.97
  2007          63               531.99          862.98         1394.97
  2007          64               550.99          912.98         1463.97
  2007          65               628.98          894.98         1523.96
  2007          66               618.99          962.99         1581.98
  2007          67               666.99         1049.97         1716.96
  2007          68               665.98          980.98         1646.96
  2007          69               711.98         1042.98         1754.96
  2007          70               682.98          959.98         1642.96
  2007          71               752.99         1035.98         1788.97
  2007          72               793.98         1103.98         1897.96
  2007          73               846.98         1147.98         1994.96
  2007          74               903.98         1261.97         2165.95
  2007          75              1035.98         1285.97         2321.95
  2007          76              1124.97         1425.97         2550.94
  2007          77              1212.97         1424.97         2637.94
  2007          78              1187.97         1369.97         2557.94
  2007          79              1390.97         1452.97         2843.94
  2007          80              1243.98         1331.97         2575.95
  2007          81              1284.97         1184.97         2469.94
  2007          82              1280.97         1241.97         2522.94
  2007          83              1303.97         1134.98         2438.95
  2007          84              1345.97         1136.97         2482.94
  2007          85              1292.97         1064.97         2357.94
  2007          86              1383.97          965.98         2349.95
  2007          87              1244.97          835.98         2080.95
  2007          88              1220.97          768.99         1989.96
  2007          89              1116.97          688.98         1805.95
  2007          90              1152.97          611.99         1764.96
  2007          91              1038.97          550.99         1589.96
  2007          92               941.98          428.00         1369.98
  2007          93               826.98          382.99         1209.97
  2007          94               738.98          302.99         1041.97
  2007          95               577.98          230.99          808.97
  2007          96               427.99          166.00          593.99
  2007          97               375.99           98.00          473.99
  2007          98               286.99           92.00          378.99
  2007          99               174.99           60.00          234.99
  2007         100               149.99           35.00          184.99
  2007         101                75.00           23.00           98.00
  2007         102                59.00           16.00           75.00
  2007         103                39.00            4.00           43.00
  2007         104                22.00            8.00           30.00
  2007         105                12.60            5.08           17.68
  2007         106                 7.15            2.91           10.06
  2007         107                 4.03            1.72            5.75
  2007         108                 1.98            0.99            2.97
  2007         109                 0.96            0.29            1.25
  2007         110+                0.28            0.00            0.28
  2008           0               894.00         1054.00         1948.00
  2008           1                61.00           82.00          143.00
  2008           2                25.00           42.00           67.00
  2008           3                29.00           29.00           58.00
  2008           4                14.00           22.00           36.00
  2008           5                18.00           20.00           38.00
  2008           6                27.00           31.00           58.00
  2008           7                16.00           26.00           42.00
  2008           8                11.00           29.00           40.00
  2008           9                20.00           21.00           41.00
  2008          10                17.00           17.00           34.00
  2008          11                17.00           27.00           44.00
  2008          12                33.00           29.00           62.00
  2008          13                34.00           32.00           66.00
  2008          14                29.00           46.00           75.00
  2008          15                38.00           71.00          109.00
  2008          16                42.00           85.00          127.00
  2008          17                65.00           89.00          154.00
  2008          18                40.00          135.00          175.00
  2008          19                51.00          163.00          214.00
  2008          20                62.00          157.00          219.00
  2008          21                41.00          162.00          203.00
  2008          22                51.00          171.00          222.00
  2008          23                44.00          158.00          202.00
  2008          24                37.00          178.00          215.00
  2008          25                49.00          156.00          205.00
  2008          26                54.00          170.00          224.00
  2008          27                42.00          153.00          195.00
  2008          28                59.00          164.00          223.00
  2008          29                61.00          158.00          219.00
  2008          30                66.00          164.00          230.00
  2008          31                52.00          186.00          238.00
  2008          32                67.00          195.00          262.00
  2008          33                72.00          194.00          266.00
  2008          34                84.00          219.00          303.00
  2008          35                64.00          211.00          275.00
  2008          36               110.00          227.00          337.00
  2008          37                90.00          228.00          318.00
  2008          38               103.00          231.00          334.00
  2008          39                98.00          248.00          346.00
  2008          40               115.00          264.00          379.00
  2008          41               143.00          314.00          457.00
  2008          42               126.00          286.00          412.00
  2008          43               163.00          309.00          472.00
  2008          44               157.00          357.00          514.00
  2008          45               189.00          403.00          592.00
  2008          46               203.00          417.00          620.00
  2008          47               210.00          410.00          620.00
  2008          48               197.00          387.00          584.00
  2008          49               234.00          459.00          693.00
  2008          50               291.00          458.00          749.00
  2008          51               276.00          492.00          768.00
  2008          52               255.00          515.00          770.00
  2008          53               321.00          539.00          860.00
  2008          54               302.00          562.00          864.00
  2008          55               303.00          555.00          858.00
  2008          56               338.00          563.00          901.00
  2008          57               350.00          585.00          935.00
  2008          58               437.00          654.00         1091.00
  2008          59               417.00          697.00         1114.00
  2008          60               436.00          748.00         1184.00
  2008          61               448.00          791.00         1239.00
  2008          62               518.00          841.00         1359.00
  2008          63               519.00          819.00         1338.00
  2008          64               573.00          888.00         1461.00
  2008          65               615.00          917.00         1532.00
  2008          66               586.00          956.00         1542.00
  2008          67               632.00         1008.00         1640.00
  2008          68               645.00         1027.00         1672.00
  2008          69               650.00         1024.00         1674.00
  2008          70               683.00         1004.00         1687.00
  2008          71               750.00         1060.00         1810.00
  2008          72               833.00         1035.00         1868.00
  2008          73               788.00         1141.00         1929.00
  2008          74               860.00         1155.00         2015.00
  2008          75               917.00         1133.00         2050.00
  2008          76              1016.00         1292.00         2308.00
  2008          77              1108.00         1339.00         2447.00
  2008          78              1230.00         1322.00         2552.00
  2008          79              1223.00         1365.00         2588.00
  2008          80              1344.00         1369.00         2713.00
  2008          81              1224.00         1219.00         2443.00
  2008          82              1197.00         1075.00         2272.00
  2008          83              1360.00         1168.00         2528.00
  2008          84              1297.00         1055.00         2352.00
  2008          85              1225.00          961.00         2186.00
  2008          86              1174.00          907.00         2081.00
  2008          87              1205.00          811.00         2016.00
  2008          88              1122.00          740.00         1862.00
  2008          89              1092.00          657.00         1749.00
  2008          90              1087.00          541.00         1628.00
  2008          91               953.00          469.00         1422.00
  2008          92               863.00          418.00         1281.00
  2008          93               820.00          350.00         1170.00
  2008          94               668.00          277.00          945.00
  2008          95               549.00          220.00          769.00
  2008          96               436.00          145.00          581.00
  2008          97               355.00          118.00          473.00
  2008          98               258.00           67.00          325.00
  2008          99               163.00           61.00          224.00
  2008         100               133.00           40.00          173.00
  2008         101                88.00           17.00          105.00
  2008         102                50.00           16.00           66.00
  2008         103                30.00            6.00           36.00
  2008         104                21.00            6.00           27.00
  2008         105                10.86            2.41           13.27
  2008         106                 5.71            1.23            6.94
  2008         107                 3.05            0.36            3.41
  2008         108                 1.63            0.00            1.63
  2008         109                 0.75            0.00            0.75
  2008         110+                0.00            0.00            0.00
