measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Global,Both,10 to 14,Lower respiratory infections,Number,1996,22968.32194986638,25073.341968814777,19540.04304893844
Deaths,Global,Both,15 to 19,Lower respiratory infections,Number,1996,17370.45053954677,18601.91148053042,15344.688540873442
Deaths,Global,Both,20 to 24,Lower respiratory infections,Number,1996,19318.733065449254,20632.13315651655,17365.12636649211
Deaths,Global,Both,25 to 29,Lower respiratory infections,Number,1996,21838.37979937939,23064.2312798959,19488.872108016083
Deaths,Global,Both,30 to 34,Lower respiratory infections,Number,1996,23024.109569721124,24269.06317349337,20891.317095403192
Deaths,Global,Both,35 to 39,Lower respiratory infections,Number,1996,25533.368187596774,27266.39674144076,23505.091965516287
Deaths,Global,Both,40 to 44,Lower respiratory infections,Number,1996,30876.635448102308,32459.645434004437,28325.377689103087
Deaths,Global,Both,45 to 49,Lower respiratory infections,Number,1996,35319.25740701458,37245.33217389024,32381.653019541456
Deaths,Global,Both,50 to 54,Lower respiratory infections,Number,1996,41842.715612878426,44791.11479181359,37634.34386017571
Deaths,Global,Both,55 to 59,Lower respiratory infections,Number,1996,55169.112767665334,58085.43214952488,50324.85847958075
Deaths,Global,Both,60 to 64,Lower respiratory infections,Number,1996,82845.57973982446,87359.6789220352,74782.60366216087
Deaths,Global,Both,65 to 69,Lower respiratory infections,Number,1996,104547.22804731377,110493.43416427981,94931.46043245996
Deaths,Global,Both,70 to 74,Lower respiratory infections,Number,1996,132954.85198547965,140207.30753966304,122992.28350120228
Deaths,Global,Both,75 to 79,Lower respiratory infections,Number,1996,144268.5692935999,153272.2362981807,134862.36049588682
Deaths,Global,Both,1 to 4,Lower respiratory infections,Number,2000,447839.2408380339,510438.2390299374,375714.1757670181
Deaths,Global,Both,5 to 9,Lower respiratory infections,Number,2000,51073.00350507767,57160.832895761276,42680.56272988648
Deaths,Global,Both,10 to 14,Lower respiratory infections,Number,2000,23024.41087168346,25331.514059995498,19641.583195807492
Deaths,Global,Both,15 to 19,Lower respiratory infections,Number,2000,17686.194152040982,18951.022636041223,16014.432701119866
Deaths,Global,Both,20 to 24,Lower respiratory infections,Number,2000,18833.979305879308,20297.572734104677,17348.7313724946
Deaths,Global,Both,25 to 29,Lower respiratory infections,Number,2000,21896.715343106553,23309.912608269595,19967.40705773469
Deaths,Global,Both,30 to 34,Lower respiratory infections,Number,2000,23737.86894559416,25291.030335701827,21797.60744681433
Deaths,Global,Both,35 to 39,Lower respiratory infections,Number,2000,27836.244653259302,29622.34013172073,25645.158961509624
Deaths,Global,Both,40 to 44,Lower respiratory infections,Number,2000,31938.199662736668,33816.44505121002,29644.877195491343
Deaths,Global,Both,45 to 49,Lower respiratory infections,Number,2000,39142.043003437975,41448.175589215505,35996.98276957551
Deaths,Global,Both,50 to 54,Lower respiratory infections,Number,2000,46858.781121268206,50000.98300152835,42823.107561628865
Deaths,Global,Both,55 to 59,Lower respiratory infections,Number,2000,55140.515195054424,58254.751613993285,50246.32211734614
Deaths,Global,Both,60 to 64,Lower respiratory infections,Number,2000,84475.13134407,89030.82088162682,76829.85465722074
Deaths,Global,Both,65 to 69,Lower respiratory infections,Number,2000,109172.8823338776,115213.56396946174,99108.37920777415
Deaths,Global,Both,70 to 74,Lower respiratory infections,Number,2000,144230.35583592366,153019.424043831,134228.69552923317
Deaths,Global,Both,75 to 79,Lower respiratory infections,Number,2000,159313.78876606098,169810.46038836174,149863.3634471794
Deaths,Global,Both,1 to 4,Lower respiratory infections,Number,1990,638331.229429271,725302.9680091772,537459.6417905615
Deaths,Global,Both,5 to 9,Lower respiratory infections,Number,1990,66314.19828648784,75684.29901348137,54075.314779393295
