measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Global,Both,35 to 39,Diarrheal diseases,Number,2004,21598.586907118322,35652.019002395566,13131.087792448927
Deaths,Global,Both,40 to 44,Diarrheal diseases,Number,2004,21908.070218093348,37692.435002054786,13376.074953246998
Deaths,Global,Both,45 to 49,Diarrheal diseases,Number,2004,26736.187917165436,46000.79620966879,16422.61095186922
Deaths,Global,Both,50 to 54,Diarrheal diseases,Number,2004,32547.05906881529,55355.438817971895,20332.315222258632
Deaths,Global,Both,55 to 59,Diarrheal diseases,Number,2004,41331.94323927,68956.94322011141,25932.97662643344
Deaths,Global,Both,60 to 64,Diarrheal diseases,Number,2004,65440.14364502002,110184.36158786414,41051.303782966024
Deaths,Global,Both,65 to 69,Diarrheal diseases,Number,2004,94389.8668233826,158407.63228854106,60235.70279766654
Deaths,Global,Both,70 to 74,Diarrheal diseases,Number,2004,126561.8881781666,204077.6584482691,81968.28217135154
Deaths,Global,Both,75 to 79,Diarrheal diseases,Number,2004,128638.41179388585,208483.81794938823,84262.11589309385
Deaths,Global,Both,1 to 4,Diarrheal diseases,Number,2000,514343.97743706533,610191.1322875635,412743.1723813697
Deaths,Global,Both,5 to 9,Diarrheal diseases,Number,2000,49106.228537732524,77535.33178164017,28158.78047686694
Deaths,Global,Both,10 to 14,Diarrheal diseases,Number,2000,23492.395398742774,38419.05192816731,14505.749568121555
Deaths,Global,Both,15 to 19,Diarrheal diseases,Number,2000,23140.92076633665,38147.24542240984,14043.235027778943
Deaths,Global,Both,20 to 24,Diarrheal diseases,Number,2000,23190.79052877689,38336.7426034366,13301.069431904738
Deaths,Global,Both,25 to 29,Diarrheal diseases,Number,2000,21440.223922920908,35231.76482292386,12522.685595145804
Deaths,Global,Both,30 to 34,Diarrheal diseases,Number,2000,21523.80390163853,35133.43385957806,12331.115799290883
Deaths,Global,Both,35 to 39,Diarrheal diseases,Number,2000,22679.475759067034,37756.77619708766,13554.96453541659
Deaths,Global,Both,40 to 44,Diarrheal diseases,Number,2000,23073.17513682649,39577.78575223578,13583.018882420614
Deaths,Global,Both,45 to 49,Diarrheal diseases,Number,2000,28324.938113078962,47718.68765450268,17189.450094130738
Deaths,Global,Both,50 to 54,Diarrheal diseases,Number,2000,32139.371813945065,54079.11819818411,19824.696267613883
Deaths,Global,Both,55 to 59,Diarrheal diseases,Number,2000,43620.74701550628,72556.04098198816,27603.076914669993
Deaths,Global,Both,60 to 64,Diarrheal diseases,Number,2000,68614.5782050435,114774.38569564724,42536.990665183774
Deaths,Global,Both,65 to 69,Diarrheal diseases,Number,2000,96279.00694431424,160478.8743859938,60877.59436237277
Deaths,Global,Both,70 to 74,Diarrheal diseases,Number,2000,122648.88296106743,195535.6322078056,78143.47747500378
Deaths,Global,Both,75 to 79,Diarrheal diseases,Number,2000,119053.76343448987,191622.52744141192,76043.26996287794
Deaths,Global,Both,1 to 4,Diarrheal diseases,Number,2008,376488.93912736105,440725.9595645534,315046.2983597191
Deaths,Global,Both,5 to 9,Diarrheal diseases,Number,2008,40455.508189743356,64716.94901403467,25384.696556312512
Deaths,Global,Both,10 to 14,Diarrheal diseases,Number,2008,19648.910212404196,32152.466912317985,12870.720719917259
Deaths,Global,Both,15 to 19,Diarrheal diseases,Number,2008,19716.903154027634,33086.50604897191,12404.966224065323
Deaths,Global,Both,20 to 24,Diarrheal diseases,Number,2008,21032.42908466471,34731.92644653212,12666.525834101132
Deaths,Global,Both,25 to 29,Diarrheal diseases,Number,2008,18672.012366281917,31291.404058801465,11315.316222918143
Deaths,Global,Both,30 to 34,Diarrheal diseases,Number,2008,18985.02232870328,31485.1528963736,12042.297821757209
Deaths,Global,Both,35 to 39,Diarrheal diseases,Number,2008,20999.583045761767,34777.8865849272,12916.577102212064
Deaths,Global,Both,40 to 44,Diarrheal diseases,Number,2008,22037.66528660875,37626.8017528903,13512.53895595939
Deaths,Global,Both,45 to 49,Diarrheal diseases,Number,2008,26280.934474651225,45392.38435199398,16197.616704226997
Deaths,Global,Both,50 to 54,Diarrheal diseases,Number,2008,31609.73396164709,54201.241320563844,19586.398565090876
Deaths,Global,Both,55 to 59,Diarrheal diseases,Number,2008,41947.648357283804,70138.6970520988,26340.229586070134
Deaths,Global,Both,60 to 64,Diarrheal diseases,Number,2008,65414.953637267565,110285.05879824348,41036.68521281889
Deaths,Global,Both,65 to 69,Diarrheal diseases,Number,2008,91816.42549831286,154550.87140976393,58392.36787716037
Deaths,Global,Both,70 to 74,Diarrheal diseases,Number,2008,129418.28962448843,206781.14244229672,82275.4384559301
Deaths,Global,Both,75 to 79,Diarrheal diseases,Number,2008,139178.56106119638,223470.49271102776,90495.59490076262
Deaths,Global,Both,1 to 4,Diarrheal diseases,Number,2012,287099.0500860359,331492.91781985824,245036.19620136058
Deaths,Global,Both,5 to 9,Diarrheal diseases,Number,2012,37410.643929106525,60563.82414452571,23495.60083339757
Deaths,Global,Both,10 to 14,Diarrheal diseases,Number,2012,18052.520875461367,29682.615466780302,11354.342683034933
Deaths,Global,Both,15 to 19,Diarrheal diseases,Number,2012,17613.89998101444,29788.427145943406,10981.867036060645
Deaths,Global,Both,20 to 24,Diarrheal diseases,Number,2012,18296.142651694852,30399.663483026437,11137.257639968933
Deaths,Global,Both,25 to 29,Diarrheal diseases,Number,2012,17227.29624489515,29087.43592845922,10421.993485273746
Deaths,Global,Both,30 to 34,Diarrheal diseases,Number,2012,17796.044622765257,30176.24243218745,10792.786490977285
Deaths,Global,Both,35 to 39,Diarrheal diseases,Number,2012,19387.55811744715,32237.369946214585,11806.36237304747
Deaths,Global,Both,40 to 44,Diarrheal diseases,Number,2012,21035.14594409468,36156.92546770228,12553.480238468357
Deaths,Global,Both,45 to 49,Diarrheal diseases,Number,2012,24965.84755879489,43815.02996472155,15421.904168075313
Deaths,Global,Both,50 to 54,Diarrheal diseases,Number,2012,32225.99997000993,56337.442689145806,20217.364745077124
Deaths,Global,Both,55 to 59,Diarrheal diseases,Number,2012,41644.125766045036,69948.66849731075,26060.374414808513
Deaths,Global,Both,60 to 64,Diarrheal diseases,Number,2012,64468.11043343509,109560.21199077938,40099.74476380614
Deaths,Global,Both,65 to 69,Diarrheal diseases,Number,2012,86975.38533055816,145575.3181475819,53082.45946018471
Deaths,Global,Both,70 to 74,Diarrheal diseases,Number,2012,124935.71488408452,201261.55947662037,77720.99937568067
Deaths,Global,Both,75 to 79,Diarrheal diseases,Number,2012,139979.65660757342,224666.00223516952,89299.33478065331
Deaths,Global,Both,1 to 4,Diarrheal diseases,Number,1993,643390.6447292172,766104.8485206573,522036.2192664455
Deaths,Global,Both,5 to 9,Diarrheal diseases,Number,1993,63141.74016713178,97779.53030438021,33849.41154940647
Deaths,Global,Both,10 to 14,Diarrheal diseases,Number,1993,23911.288311777444,38151.42977322999,13928.896936706888
Deaths,Global,Both,15 to 19,Diarrheal diseases,Number,1993,23443.980102717473,38215.16772435039,13326.680319372561
Deaths,Global,Both,20 to 24,Diarrheal diseases,Number,1993,22978.921079234697,37807.67175792305,13068.428781125927
Deaths,Global,Both,25 to 29,Diarrheal diseases,Number,1993,20219.176532753827,32891.47722144985,11513.857449972638
Deaths,Global,Both,30 to 34,Diarrheal diseases,Number,1993,20432.12943013552,33216.24190113496,11542.775902344107
Deaths,Global,Both,35 to 39,Diarrheal diseases,Number,1993,21484.040881306653,34943.10718320971,12655.817839766427
Deaths,Global,Both,40 to 44,Diarrheal diseases,Number,1993,22832.44852673996,37978.04773885035,13293.131456507499
Deaths,Global,Both,45 to 49,Diarrheal diseases,Number,1993,27466.344151167905,45797.61712504276,16170.049436345489
Deaths,Global,Both,50 to 54,Diarrheal diseases,Number,1993,33952.18863901038,56535.32200939201,20166.10112090617
Deaths,Global,Both,55 to 59,Diarrheal diseases,Number,1993,47111.87520386009,77754.603568181,29029.273070115134
Deaths,Global,Both,60 to 64,Diarrheal diseases,Number,1993,73201.04458446158,120331.77865737333,43887.2112334257
Deaths,Global,Both,65 to 69,Diarrheal diseases,Number,1993,92759.10371720314,151298.42271701962,58023.49093417968
Deaths,Global,Both,70 to 74,Diarrheal diseases,Number,1993,113282.1588730406,179009.9462190355,71318.38908472468
Deaths,Global,Both,75 to 79,Diarrheal diseases,Number,1993,111465.0998772305,175447.4335930004,71024.26769368276
Deaths,Global,Both,1 to 4,Diarrheal diseases,Number,2016,207854.16758444638,243152.5809816928,174929.32262103228
Deaths,Global,Both,5 to 9,Diarrheal diseases,Number,2016,30025.411693424,48953.68751582427,18454.024695113472
Deaths,Global,Both,10 to 14,Diarrheal diseases,Number,2016,14188.968964975515,24004.5543716416,8702.275731665559
Deaths,Global,Both,15 to 19,Diarrheal diseases,Number,2016,14295.74598848002,23834.095760902175,8816.04485097037
Deaths,Global,Both,20 to 24,Diarrheal diseases,Number,2016,15732.504435300272,26473.865689589984,9514.191337406974
Deaths,Global,Both,25 to 29,Diarrheal diseases,Number,2016,14991.46549136387,25360.83703645458,9067.77623746794
Deaths,Global,Both,30 to 34,Diarrheal diseases,Number,2016,16251.639304201652,28059.770101811744,9800.855122448313
Deaths,Global,Both,35 to 39,Diarrheal diseases,Number,2016,18137.55567434251,30540.371295679015,10871.835964179638
Deaths,Global,Both,40 to 44,Diarrheal diseases,Number,2016,20585.786913606957,35194.42267598241,12361.382507798417
Deaths,Global,Both,45 to 49,Diarrheal diseases,Number,2016,24681.58438556599,43678.59772182496,15369.9074550748
Deaths,Global,Both,50 to 54,Diarrheal diseases,Number,2016,33638.5275916963,59509.60430744787,21132.88265425838
Deaths,Global,Both,55 to 59,Diarrheal diseases,Number,2016,43855.4784494438,74571.66360998327,27081.859204616678
Deaths,Global,Both,60 to 64,Diarrheal diseases,Number,2016,64451.58547526579,111869.56034849658,39192.367838403
Deaths,Global,Both,65 to 69,Diarrheal diseases,Number,2016,88469.90456783351,144915.4291562416,52891.81812981463
Deaths,Global,Both,70 to 74,Diarrheal diseases,Number,2016,125418.21711826343,203150.26619177085,74775.99736698286
Deaths,Global,Both,75 to 79,Diarrheal diseases,Number,2016,133938.27547368917,216080.4725562732,81297.7378053785
Deaths,Global,Both,1 to 4,Diarrheal diseases,Number,1991,676773.9938434825,803127.6804286275,540313.5122409803
Deaths,Global,Both,5 to 9,Diarrheal diseases,Number,1991,65138.463121132474,99985.90516422076,34986.861065590085
Deaths,Global,Both,10 to 14,Diarrheal diseases,Number,1991,23688.328203706107,37563.17039821706,13737.265775947992
Deaths,Global,Both,15 to 19,Diarrheal diseases,Number,1991,23356.248505816344,38126.90437001015,13294.934754402411
Deaths,Global,Both,20 to 24,Diarrheal diseases,Number,1991,22886.003661999704,37532.1610687956,12919.782416565118
Deaths,Global,Both,25 to 29,Diarrheal diseases,Number,1991,19954.642886661924,32247.63066991214,11147.787018227722
Deaths,Global,Both,30 to 34,Diarrheal diseases,Number,1991,19962.150164878178,32554.982858746615,11404.063637762078
Deaths,Global,Both,35 to 39,Diarrheal diseases,Number,1991,21028.984756244714,34245.75263461744,12212.436203876501
Deaths,Global,Both,40 to 44,Diarrheal diseases,Number,1991,22185.554158976476,36720.229971702596,12783.860205616955
Deaths,Global,Both,45 to 49,Diarrheal diseases,Number,1991,27543.639361147336,45790.02445828675,16097.840223879972
Deaths,Global,Both,50 to 54,Diarrheal diseases,Number,1991,34946.71540523072,57578.3099859847,20769.00887647674
Deaths,Global,Both,55 to 59,Diarrheal diseases,Number,1991,47580.58569425988,78154.15734853165,29188.959181112827
Deaths,Global,Both,60 to 64,Diarrheal diseases,Number,1991,72940.55918645397,118824.20763044806,43222.38546842077
Deaths,Global,Both,65 to 69,Diarrheal diseases,Number,1991,90513.6979072784,146290.26430802466,56332.26479877807
Deaths,Global,Both,70 to 74,Diarrheal diseases,Number,1991,112119.04055400503,174907.02824419542,70255.58763181562
Deaths,Global,Both,75 to 79,Diarrheal diseases,Number,1991,110773.0797312936,173211.17630874802,70530.93766326878
Deaths,Global,Both,1 to 4,Diarrheal diseases,Number,1997,570327.9633465882,679373.7059391867,457902.5425496119
Deaths,Global,Both,5 to 9,Diarrheal diseases,Number,1997,53529.4033566221,83244.08755456074,29708.063595848693
Deaths,Global,Both,10 to 14,Diarrheal diseases,Number,1997,22784.700669918344,36484.18750153038,14015.54706660603
Deaths,Global,Both,15 to 19,Diarrheal diseases,Number,1997,22009.320531880323,35863.83787706769,12998.181421176861
Deaths,Global,Both,20 to 24,Diarrheal diseases,Number,1997,23007.750125297083,37580.58688795123,13148.36425019347
Deaths,Global,Both,25 to 29,Diarrheal diseases,Number,1997,21073.689472485905,34145.21027991813,12244.826155813225
Deaths,Global,Both,30 to 34,Diarrheal diseases,Number,1997,21299.159492006296,34494.52439156853,12189.089437077495
Deaths,Global,Both,35 to 39,Diarrheal diseases,Number,1997,22186.501658913712,36473.571434921156,13177.501694011618
Deaths,Global,Both,40 to 44,Diarrheal diseases,Number,1997,23547.692229700675,40057.30190533639,13880.71904057222
Deaths,Global,Both,45 to 49,Diarrheal diseases,Number,1997,28042.63584153976,47125.270165896814,16651.65579131081
Deaths,Global,Both,50 to 54,Diarrheal diseases,Number,1997,33911.6934282876,56779.06528495558,20169.06221420176
Deaths,Global,Both,55 to 59,Diarrheal diseases,Number,1997,45200.734993634425,74544.92277941236,27789.202749003554
Deaths,Global,Both,60 to 64,Diarrheal diseases,Number,1997,71770.10058355078,118633.98906750223,42824.13055710569
Deaths,Global,Both,65 to 69,Diarrheal diseases,Number,1997,95323.80922632002,156183.46316700632,59563.60650042328
Deaths,Global,Both,70 to 74,Diarrheal diseases,Number,1997,115652.34369871265,183790.02009692922,73405.87963133074
Deaths,Global,Both,75 to 79,Diarrheal diseases,Number,1997,114648.55384631583,183219.2507635995,73350.71186544746
Deaths,Global,Both,1 to 4,Diarrheal diseases,Number,2001,487211.87729803554,576144.9316201394,393921.12979550805
Deaths,Global,Both,5 to 9,Diarrheal diseases,Number,2001,48528.28788256639,76693.70909857283,28388.985137809945
Deaths,Global,Both,10 to 14,Diarrheal diseases,Number,2001,22919.871308466692,37494.16164949483,14339.849409528942
Deaths,Global,Both,15 to 19,Diarrheal diseases,Number,2001,22751.41728087633,37542.719607470775,14041.325889246238
Deaths,Global,Both,20 to 24,Diarrheal diseases,Number,2001,22812.07542920734,37469.726019463,13296.62239454845
Deaths,Global,Both,25 to 29,Diarrheal diseases,Number,2001,21253.449158285577,35057.294469929715,12532.443360282115
Deaths,Global,Both,30 to 34,Diarrheal diseases,Number,2001,21415.374922176685,34760.8017915361,12360.035543228858
Deaths,Global,Both,35 to 39,Diarrheal diseases,Number,2001,22422.311854268708,37561.720927868075,13433.27276864177
Deaths,Global,Both,40 to 44,Diarrheal diseases,Number,2001,22811.459098149244,39426.800772980714,13460.11524550107
Deaths,Global,Both,45 to 49,Diarrheal diseases,Number,2001,27524.593661879117,46510.229024574,16715.82910116484
Deaths,Global,Both,50 to 54,Diarrheal diseases,Number,2001,32507.689707886777,54606.65877216015,20158.996044159798
Deaths,Global,Both,55 to 59,Diarrheal diseases,Number,2001,43074.58213246142,72056.6426733427,27066.686668985258
Deaths,Global,Both,60 to 64,Diarrheal diseases,Number,2001,67381.08677313612,112423.3881416444,42099.80223224592
Deaths,Global,Both,65 to 69,Diarrheal diseases,Number,2001,96522.22596480361,160489.08342269962,61100.87467863954
Deaths,Global,Both,70 to 74,Diarrheal diseases,Number,2001,124704.17371437617,198832.44867093346,79467.22883257628
Deaths,Global,Both,75 to 79,Diarrheal diseases,Number,2001,121056.76319436892,195263.92068061445,77488.45211237711
Deaths,Global,Both,1 to 4,Diarrheal diseases,Number,2005,412881.97806827317,482656.40615886665,342164.0911055955
Deaths,Global,Both,5 to 9,Diarrheal diseases,Number,2005,43973.131961800675,70525.6434081159,27297.637975278198
Deaths,Global,Both,10 to 14,Diarrheal diseases,Number,2005,21042.144582368466,34571.52873781599,13637.110095596074
Deaths,Global,Both,15 to 19,Diarrheal diseases,Number,2005,21540.816709828156,36072.55215974064,13355.584991423919
Deaths,Global,Both,20 to 24,Diarrheal diseases,Number,2005,21852.05715263064,35495.29380953984,13041.824891037799
Deaths,Global,Both,25 to 29,Diarrheal diseases,Number,2005,19533.198781502422,32001.643438559546,11570.449207037627
Deaths,Global,Both,30 to 34,Diarrheal diseases,Number,2005,19334.597956795726,31887.836499435252,11840.712645169808
Deaths,Global,Both,35 to 39,Diarrheal diseases,Number,2005,21418.963874273795,35320.40685997976,13036.680702271433
Deaths,Global,Both,40 to 44,Diarrheal diseases,Number,2005,21972.607246315918,37768.974008396006,13544.213457518725
Deaths,Global,Both,45 to 49,Diarrheal diseases,Number,2005,26840.035928267767,46060.85840743017,16512.668760103712
Deaths,Global,Both,50 to 54,Diarrheal diseases,Number,2005,32168.55908877942,55430.79057301956,20064.029906648255
Deaths,Global,Both,55 to 59,Diarrheal diseases,Number,2005,41064.51468308883,69167.20617337836,25811.792347010247
Deaths,Global,Both,60 to 64,Diarrheal diseases,Number,2005,65037.21061581027,107997.29623429009,40620.702934625835
Deaths,Global,Both,65 to 69,Diarrheal diseases,Number,2005,93838.3381133437,157813.96313390636,60303.25366408251
Deaths,Global,Both,70 to 74,Diarrheal diseases,Number,2005,127177.51876647834,205190.52954310132,81925.1811839729
Deaths,Global,Both,75 to 79,Diarrheal diseases,Number,2005,131633.33551613367,213090.259770802,85562.95817082297
Deaths,Global,Both,1 to 4,Diarrheal diseases,Number,2009,367727.73234462505,430612.1805325704,307471.3074765653
Deaths,Global,Both,5 to 9,Diarrheal diseases,Number,2009,40366.27724036513,64318.21271187709,25399.93960546046
Deaths,Global,Both,10 to 14,Diarrheal diseases,Number,2009,19296.396997852808,31409.081131450483,12651.760408661074
Deaths,Global,Both,15 to 19,Diarrheal diseases,Number,2009,19512.742888634082,32633.288549549216,12208.96112242401
Deaths,Global,Both,20 to 24,Diarrheal diseases,Number,2009,20782.19387204147,34255.82448212317,12605.469292636848
Deaths,Global,Both,25 to 29,Diarrheal diseases,Number,2009,18434.918615492657,30958.64561579947,11319.370816765037
Deaths,Global,Both,30 to 34,Diarrheal diseases,Number,2009,18931.769309442367,31544.192562452234,11987.040906443592
Deaths,Global,Both,35 to 39,Diarrheal diseases,Number,2009,20840.61463695883,34498.46135638047,12829.27285442802
Deaths,Global,Both,40 to 44,Diarrheal diseases,Number,2009,22053.946809030494,37404.30201049214,13445.740068022851
Deaths,Global,Both,45 to 49,Diarrheal diseases,Number,2009,26035.62099497698,45183.2066853896,16136.763906240494
Deaths,Global,Both,50 to 54,Diarrheal diseases,Number,2009,31625.305643541342,54242.356414604335,19749.91839708464
Deaths,Global,Both,55 to 59,Diarrheal diseases,Number,2009,41881.197432321744,69484.38629445243,26060.409189120484
Deaths,Global,Both,60 to 64,Diarrheal diseases,Number,2009,65690.57758616663,110501.04539806329,41083.07537864861
Deaths,Global,Both,65 to 69,Diarrheal diseases,Number,2009,90387.36274341495,152066.1735347851,57404.611771069016
Deaths,Global,Both,70 to 74,Diarrheal diseases,Number,2009,129722.76253705515,206697.8349734861,81863.10441643625
Deaths,Global,Both,75 to 79,Diarrheal diseases,Number,2009,142384.7359389686,227813.30987190778,93149.00861715
Deaths,Global,Both,1 to 4,Diarrheal diseases,Number,2013,260325.65837443896,301012.91009496804,221684.5725665486
Deaths,Global,Both,5 to 9,Diarrheal diseases,Number,2013,35802.65341849788,58099.4472799149,22285.611709118093
Deaths,Global,Both,10 to 14,Diarrheal diseases,Number,2013,17045.142974006412,28306.72362905036,10606.434560592717
Deaths,Global,Both,15 to 19,Diarrheal diseases,Number,2013,16485.183035997878,27885.338115999646,10263.766512579072
Deaths,Global,Both,20 to 24,Diarrheal diseases,Number,2013,17281.313389034334,28653.478618127276,10506.175984612808
Deaths,Global,Both,25 to 29,Diarrheal diseases,Number,2013,16493.107260253546,27977.928114737737,9987.660364900044
Deaths,Global,Both,30 to 34,Diarrheal diseases,Number,2013,17241.188158349767,29473.21594775221,10434.551104537559
Deaths,Global,Both,35 to 39,Diarrheal diseases,Number,2013,18747.69265634307,31730.045550428826,11374.588959920626
Deaths,Global,Both,40 to 44,Diarrheal diseases,Number,2013,20725.936008474462,35381.75697169268,12288.503362506544
Deaths,Global,Both,45 to 49,Diarrheal diseases,Number,2013,24737.340930528546,43610.77188751877,15324.47462866842
Deaths,Global,Both,50 to 54,Diarrheal diseases,Number,2013,32590.839790200567,57044.721081000454,20512.523835617703
Deaths,Global,Both,55 to 59,Diarrheal diseases,Number,2013,42253.55434121174,70665.99876861648,26419.560696339566
Deaths,Global,Both,60 to 64,Diarrheal diseases,Number,2013,64001.08912603435,109894.25814618895,39835.062990811246
Deaths,Global,Both,65 to 69,Diarrheal diseases,Number,2013,86483.65295793477,144172.51194187236,52559.641062094866
Deaths,Global,Both,70 to 74,Diarrheal diseases,Number,2013,124357.67210416745,200460.49559565878,76255.40107559235
Deaths,Global,Both,75 to 79,Diarrheal diseases,Number,2013,137049.77770360454,219889.14774557305,86853.47562957133
Deaths,Global,Both,1 to 4,Diarrheal diseases,Number,2017,202081.10622584095,238075.6941220101,170409.04250904772
Deaths,Global,Both,5 to 9,Diarrheal diseases,Number,2017,30211.200086044766,48963.22762423567,18546.376578174044
Deaths,Global,Both,10 to 14,Diarrheal diseases,Number,2017,14312.168806983718,24173.251493272754,8784.611958180274
Deaths,Global,Both,15 to 19,Diarrheal diseases,Number,2017,14627.250211132603,24269.225282922445,8971.317522948213
Deaths,Global,Both,20 to 24,Diarrheal diseases,Number,2017,16109.207106104792,26917.320325418226,9674.821286538241
Deaths,Global,Both,25 to 29,Diarrheal diseases,Number,2017,15319.602186725127,25897.50961990466,9170.489079343515
Deaths,Global,Both,30 to 34,Diarrheal diseases,Number,2017,16630.474608855573,28770.955503429006,10064.06861481909
Deaths,Global,Both,35 to 39,Diarrheal diseases,Number,2017,18727.805854386028,31646.542535814224,11250.398486239612
Deaths,Global,Both,40 to 44,Diarrheal diseases,Number,2017,21251.59816676769,36479.895281364,12727.167903659569
Deaths,Global,Both,45 to 49,Diarrheal diseases,Number,2017,25488.79423710157,45154.58262595789,15749.049601120149
Deaths,Global,Both,50 to 54,Diarrheal diseases,Number,2017,34586.98076456073,60665.423604937656,21608.709904402407
Deaths,Global,Both,55 to 59,Diarrheal diseases,Number,2017,45446.774078854585,77864.13110107953,27824.88684365083
Deaths,Global,Both,60 to 64,Diarrheal diseases,Number,2017,66474.6314759584,115189.4250103478,40156.31617944203
Deaths,Global,Both,65 to 69,Diarrheal diseases,Number,2017,92580.56756643513,151030.3324257618,55421.41212067969
Deaths,Global,Both,70 to 74,Diarrheal diseases,Number,2017,130328.8242091952,210019.81761556648,78056.74364806495
Deaths,Global,Both,75 to 79,Diarrheal diseases,Number,2017,136628.1774109578,220932.1287496813,83085.29072029174
